Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Patrick van Aanholt,DF,Crystal Palace,29,29,2507,27.9,0.11,0.07,0.18,0.07,0.04,0.04,0,0,0.08,0.05,0.13,0.18,2.15,5.13,3.19
Max Aarons,DF,Norwich City,36,36,3240,36,0,0.03,0.03,0,0,0,0.19,0,0.02,0.02,0.11,0.13,2.56,2.17,4.19
Tammy Abraham,FW,Chelsea,34,25,2215,24.6,0.61,0.12,0.73,0.61,0,0,0.08,0,0.67,0.67,0.11,0.77,1.26,1.38,5.45
Che Adams,FW,Southampton,30,12,1111,12.3,0.33,0.16,0.49,0.33,0,0,0,0,0.43,0.43,0.14,0.57,1.63,1.3,7.07
Adrián,GK,Liverpool,11,9,875,9.7,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Sergio Agüero,FW,Manchester City,24,18,1452,16.1,0.99,0.19,1.18,0.87,0.12,0.19,0.06,0,0.9,0.75,0.14,0.89,2.17,2.11,6.52
Albian Ajeti,FW,West Ham,9,0,139,1.5,0,0,0,0,0,0,0,0,0.13,0.13,0.07,0.13,0,0,6.67
Nathan Aké,DF,Bournemouth,29,29,2503,27.8,0.07,0.07,0.14,0.07,0,0,0.07,0,0.11,0.11,0.08,0.18,0.43,2.91,0.25
Marc Albrighton,"MF,DF",Leicester City,20,9,867,9.6,0,0.31,0.31,0,0,0,0.21,0,0.04,0.04,0.23,0.27,2.08,4.69,9.79
Toby Alderweireld,DF,Tottenham,33,33,2957,32.9,0.06,0.06,0.12,0.06,0,0,0.21,0,0.02,0.02,0.04,0.06,0.33,2.92,0.3
Trent Alexander-Arnold,DF,Liverpool,38,35,3175,35.3,0.11,0.37,0.48,0.11,0,0,0.14,0,0.08,0.08,0.31,0.39,2.78,7,6.4
Alisson,GK,Liverpool,29,29,2543,28.3,0,0.04,0.04,0,0,0,0,0.04,0,0,0.01,0.01,0,0.04,0
Dele Alli,"MF,FW",Tottenham,25,21,1847,20.5,0.39,0.2,0.59,0.34,0.05,0.05,0.1,0,0.4,0.36,0.17,0.53,2.73,3.37,7.41
Miguel Almirón,"MF,FW",Newcastle Utd,36,35,3021,33.6,0.12,0.06,0.18,0.12,0,0,0.15,0,0.2,0.2,0.09,0.29,3.57,2.29,4.76
Marcos Alonso,DF,Chelsea,18,15,1430,15.9,0.25,0.13,0.38,0.25,0,0,0.25,0,0.16,0.16,0.16,0.33,3.9,4.34,9.75
Steven Alzate,"MF,DF",Brighton,19,12,1188,13.2,0,0,0,0,0,0,0.08,0,0.09,0.09,0.05,0.15,2.58,5,6.97
Ibrahim Amadou,"DF,MF",Norwich City,11,8,759,8.4,0,0,0,0,0,0,0.12,0,0.1,0.1,0,0.1,0.48,1.55,0.12
Felipe Anderson,"MF,FW",West Ham,25,20,1497,16.6,0.06,0.24,0.3,0.06,0,0,0.06,0,0.15,0.15,0.19,0.34,6.39,6.02,7.95
Florin Andone,FW,Brighton,3,1,73,0.8,1.25,0,1.25,1.25,0,0,0,1.25,0.5,0.5,0.13,0.5,2.5,0,5
Angeliño,DF,Manchester City,6,4,423,4.7,0,0,0,0,0,0,0.21,0,0.04,0.04,0.32,0.36,4.47,8.72,14.9
Faustino Anjorin,FW,Chelsea,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
Michail Antonio,FW,West Ham,24,19,1768,19.6,0.51,0.15,0.66,0.46,0.05,0.05,0.15,0,0.66,0.62,0.19,0.81,2.7,1.99,9.08
Stuart Armstrong,MF,Southampton,30,19,1715,19.1,0.26,0.16,0.42,0.26,0,0,0.21,0,0.15,0.15,0.1,0.25,2.36,3.72,5.29
Kepa Arrizabalaga,GK,Chelsea,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Atsu,"MF,FW",Newcastle Utd,19,6,749,8.3,0,0.36,0.36,0,0,0,0.24,0,0.02,0.02,0.16,0.18,3.49,1.93,2.65
Pierre-Emerick Aubameyang,FW,Arsenal,36,35,3136,34.8,0.63,0.09,0.72,0.57,0.06,0.06,0.09,0.03,0.42,0.38,0.09,0.47,2.82,2.33,8.28
Serge Aurier,DF,Tottenham,33,31,2700,30,0.03,0.17,0.2,0.03,0,0,0.13,0.03,0.02,0.02,0.11,0.13,2.2,3.1,6.83
Jordan Ayew,FW,Crystal Palace,37,37,3148,35,0.26,0.06,0.31,0.26,0,0,0.17,0,0.21,0.21,0.07,0.29,2.2,1.71,5.26
César Azpilicueta,DF,Chelsea,36,36,3229,35.9,0.06,0.17,0.22,0.06,0,0,0.03,0,0.07,0.07,0.17,0.24,1.64,5.38,6.3
Eric Bailly,DF,Manchester Utd,4,1,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.59,2.35,0.59
Leighton Baines,DF,Everton,8,4,404,4.5,0,0,0,0,0,0,0,0,0.02,0.02,0.18,0.2,2.67,2.22,4
Fabián Balbuena,DF,West Ham,17,13,1177,13.1,0.08,0,0.08,0.08,0,0,0.15,0,0.11,0.11,0.04,0.15,0.61,2.67,0.15
George Baldock,DF,Sheffield Utd,38,38,3420,38,0.05,0.08,0.13,0.05,0,0,0.18,0,0.02,0.02,0.04,0.06,2.55,2.71,5.18
Phil Bardsley,DF,Burnley,21,21,1890,21,0,0.05,0.05,0,0,0,0.29,0,0.01,0.01,0.07,0.08,1.1,3.33,1.29
Ross Barkley,MF,Chelsea,21,13,1103,12.3,0.08,0.33,0.41,0.08,0,0,0,0,0.22,0.22,0.19,0.41,3.74,5.2,5.12
Ashley Barnes,FW,Burnley,19,17,1352,15,0.4,0,0.4,0.33,0.07,0.07,0.27,0,0.41,0.36,0.02,0.38,0.67,1.2,4.07
Harvey Barnes,"MF,FW",Leicester City,36,24,2083,23.1,0.26,0.35,0.61,0.26,0,0,0,0,0.35,0.35,0.18,0.53,4.11,3.9,9.57
Chris Basham,DF,Sheffield Utd,38,38,3242,36,0,0.03,0.03,0,0,0,0.11,0,0.01,0.01,0.04,0.04,0.89,2.28,1.94
Borja Bastón,"MF,FW",Aston Villa,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Michy Batshuayi,FW,Chelsea,16,1,239,2.7,0.37,0.37,0.74,0.37,0,0,0,0,0.89,0.89,0.07,0.96,2.96,0.37,8.15
Jan Bednarek,DF,Southampton,34,34,3057,34,0.03,0.03,0.06,0.03,0,0,0.12,0,0.03,0.03,0.03,0.06,0.12,2.65,0
Héctor Bellerín,"DF,MF",Arsenal,15,13,1158,12.9,0.08,0,0.08,0.08,0,0,0.16,0,0.03,0.03,0.03,0.06,2.64,4.5,5.43
Ryan Bennett,DF,Wolves,11,7,606,6.7,0,0,0,0,0,0,0.3,0,0.01,0.01,0.01,0.01,0.45,2.54,0
Ryan Bennett,DF,Leicester City,5,3,331,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0.81,3.51,0.27
Nabil Bentaleb,MF,Newcastle Utd,12,8,751,8.3,0,0,0,0,0,0,0.24,0,0.01,0.01,0.02,0.04,0.24,2.29,0.12
Christian Benteke,FW,Crystal Palace,24,13,1261,14,0.14,0.07,0.21,0.14,0,0,0.29,0.07,0.36,0.36,0.19,0.55,1.57,2,5.64
Jóhann Berg Guðmundsson,MF,Burnley,12,6,621,6.9,0.14,0.14,0.29,0.14,0,0,0,0,0.09,0.09,0.14,0.23,2.61,0.87,4.49
Sander Berge,MF,Sheffield Utd,14,12,943,10.5,0.1,0.1,0.19,0.1,0,0,0,0,0.06,0.06,0.06,0.12,1.71,4.95,3.33
Steven Bergwijn,"FW,MF",Tottenham,14,8,704,7.8,0.38,0.13,0.51,0.38,0,0,0.26,0,0.13,0.13,0.12,0.24,3.08,1.54,6.41
Bernard,"MF,FW",Everton,27,15,1280,14.2,0.21,0.14,0.35,0.21,0,0,0.14,0,0.13,0.13,0.17,0.29,2.82,5.35,7.46
Bernardo,"DF,MF",Brighton,14,7,679,7.5,0,0,0,0,0,0,0.13,0,0.07,0.07,0.15,0.21,2.93,7.47,5.47
Ryan Bertrand,DF,Southampton,32,31,2742,30.5,0.03,0.03,0.07,0.03,0,0,0.1,0.03,0.06,0.06,0.11,0.17,2.56,4.26,4.39
Muhamed Bešić,MF,Sheffield Utd,9,2,250,2.8,0,0,0,0,0,0,0.71,0,0.07,0.07,0.04,0.07,1.07,3.93,0
Philip Billing,MF,Bournemouth,34,29,2530,28.1,0.04,0.04,0.07,0.04,0,0,0.28,0,0.07,0.07,0.06,0.13,1.03,3.56,2.1
Yves Bissouma,MF,Brighton,22,15,1259,14,0.07,0,0.07,0.07,0,0,0.29,0,0.03,0.03,0.01,0.04,1.79,4.5,1.14
Willy Boly,DF,Wolves,22,22,1979,22,0,0.05,0.05,0,0,0,0.14,0.05,0.02,0.02,0.05,0.07,0.18,2.18,0.23
Gaëtan Bong,"DF,MF",Brighton,4,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0.29,0.29,5.71,7.14,11.4
Sofiane Boufal,"MF,FW",Southampton,20,8,764,8.5,0,0.24,0.24,0,0,0,0.24,0,0.12,0.12,0.34,0.46,5.65,4.82,7.88
Jarrod Bowen,"FW,MF",West Ham,13,11,917,10.2,0.1,0.39,0.49,0.1,0,0,0,0,0.23,0.23,0.26,0.49,3.24,1.86,7.84
Robbie Brady,MF,Burnley,17,5,454,5,0.2,0.4,0.6,0.2,0,0,0.2,0,0.22,0.22,0.08,0.3,1,4,4.6
Jarrad Branthwaite,DF,Everton,4,2,300,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0
Claudio Bravo,GK,Manchester City,4,3,347,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando Broja,FW,Chelsea,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
David Brooks,"MF,FW",Bournemouth,9,8,506,5.6,0.18,0,0.18,0.18,0,0,0.18,0,0.09,0.09,0.05,0.14,0.71,3.04,4.29
Josh Brownhill,MF,Burnley,10,9,805,8.9,0,0,0,0,0,0,0.22,0,0.06,0.06,0.01,0.08,0.22,2.25,1.69
Emi Buendía,"FW,MF",Norwich City,36,28,2464,27.4,0.04,0.26,0.29,0.04,0,0,0.22,0.04,0.08,0.08,0.25,0.33,2.48,7.08,3.87
Dan Burn,DF,Brighton,34,33,2880,32,0,0,0,0,0,0,0.16,0,0.04,0.04,0.04,0.08,1.63,4.22,2.91
Sam Byram,DF,Norwich City,17,15,1293,14.4,0,0,0,0,0,0,0.28,0,0.1,0.1,0.03,0.12,1.46,2.85,4.03
Willy Caballero,GK,Chelsea,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Cahill,DF,Crystal Palace,25,25,2167,24.1,0,0.04,0.04,0,0,0,0.04,0,0.07,0.07,0.01,0.07,0.21,1.99,0.08
Dominic Calvert-Lewin,FW,Everton,36,30,2626,29.2,0.45,0.03,0.48,0.45,0,0,0.31,0,0.52,0.52,0.05,0.58,1.37,1.71,5.34
Víctor Camarasa,FW,Crystal Palace,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Cancelo,DF,Manchester City,17,13,1208,13.4,0,0,0,0,0,0,0.3,0,0.04,0.04,0.21,0.25,3.13,7.84,5.97
Todd Cantwell,"FW,MF",Norwich City,37,30,2489,27.7,0.22,0.07,0.29,0.22,0,0,0.22,0,0.19,0.19,0.07,0.26,2.71,3.57,4.98
Étienne Capoue,MF,Watford,30,30,2627,29.2,0,0.1,0.1,0,0,0,0.27,0,0.03,0.03,0.11,0.14,0.55,4.52,0.79
Andy Carroll,FW,Newcastle Utd,19,4,632,7,0,0.57,0.57,0,0,0,0.14,0,0.17,0.17,0.2,0.37,0.57,2.43,4.86
Jonny Castro,"MF,DF",Wolves,35,33,2887,32.1,0.06,0.06,0.12,0.06,0,0,0.12,0,0.05,0.05,0.04,0.09,3.12,3.02,5.61
Craig Cathcart,DF,Watford,29,28,2488,27.6,0,0,0,0,0,0,0.25,0,0.01,0.01,0,0.01,0.07,2.21,0.11
Dani Ceballos,MF,Arsenal,24,18,1692,18.8,0,0.11,0.11,0,0,0,0.05,0,0.03,0.03,0.1,0.12,3.19,9.26,2.02
Nathaniel Chalobah,MF,Watford,22,10,930,10.3,0,0.1,0.1,0,0,0,0.1,0,0.05,0.05,0.13,0.17,0.39,3.4,2.14
Calum Chambers,DF,Arsenal,14,13,1102,12.2,0.08,0.08,0.16,0.08,0,0,0.41,0,0.07,0.07,0.13,0.2,1.31,3.69,5.49
Ben Chilwell,DF,Leicester City,27,27,2373,26.4,0.11,0.11,0.23,0.11,0,0,0.11,0,0.04,0.04,0.15,0.19,4.13,4.77,6.82
Tahith Chong,"FW,DF",Manchester Utd,3,0,37,0.4,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,5,0,12.5
Hamza Choudhury,MF,Leicester City,20,10,893,9.9,0.1,0.1,0.2,0.1,0,0,0.4,0.1,0.04,0.04,0.01,0.05,0.51,3.23,1.01
Andreas Christensen,DF,Chelsea,21,21,1751,19.5,0,0,0,0,0,0,0.26,0,0.03,0.03,0.05,0.07,0.87,3.85,0.05
Ciaran Clark,DF,Newcastle Utd,14,14,1186,13.2,0.15,0,0.15,0.15,0,0,0.23,0,0.1,0.1,0,0.1,0.15,1.21,0.15
Leon Clarke,"FW,MF",Sheffield Utd,2,0,35,0.4,0,0,0,0,0,0,0,0,1.25,1.25,0,1.25,0,0,5
Tom Cleverley,MF,Watford,18,11,971,10.8,0.09,0,0.09,0.09,0,0,0.19,0,0.19,0.19,0.06,0.26,1.2,4.54,3.98
Conor Coady,DF,Wolves,38,38,3420,38,0,0,0,0,0,0,0.13,0,0,0,0.01,0.01,0.08,1.68,0
Séamus Coleman,DF,Everton,27,21,1839,20.4,0,0.05,0.05,0,0,0,0.25,0.05,0.04,0.04,0.08,0.13,2.4,3.77,4.56
Aaron Connolly,FW,Brighton,24,14,1258,14,0.21,0.07,0.29,0.21,0,0,0,0,0.29,0.29,0.04,0.32,1.5,0.71,6.14
Lewis Cook,"MF,FW",Bournemouth,27,14,1352,15,0,0,0,0,0,0,0.33,0,0.02,0.02,0.03,0.05,1.2,5.33,2.07
Steve Cook,DF,Bournemouth,29,28,2428,27,0.04,0,0.04,0.04,0,0,0.22,0.04,0.03,0.03,0.02,0.04,0.26,2.7,0.19
Jack Cork,MF,Burnley,30,30,2613,29,0,0,0,0,0,0,0.03,0,0.07,0.07,0.04,0.11,0.45,2.31,1.07
Aaron Cresswell,DF,West Ham,31,31,2727,30.3,0.1,0,0.1,0.1,0,0,0.23,0,0.05,0.05,0.11,0.15,1.42,5.48,3.2
Patrick Cutrone,FW,Wolves,12,3,297,3.3,0.61,0,0.61,0.61,0,0,0,0,0.67,0.67,0.09,0.76,1.52,0.3,6.06
Diogo Dalot,"DF,MF",Manchester Utd,4,1,67,0.7,0,0,0,0,0,0,0,0,0.43,0.43,0,0.43,2.86,4.29,10
Charlie Daniels,DF,Bournemouth,2,2,126,1.4,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.71,1.43,2.14
Arnaut Danjuma,MF,Bournemouth,14,6,630,7,0,0,0,0,0,0,0,0,0.17,0.17,0.03,0.2,4.43,3,8.57
Scott Dann,DF,Crystal Palace,16,14,1266,14.1,0,0.07,0.07,0,0,0,0,0,0.06,0.06,0.03,0.09,0.07,1.99,0.14
Kevin Danso,DF,Southampton,6,3,277,3.1,0,0.32,0.32,0,0,0,0.65,0.32,0.03,0.03,0.06,0.1,1.94,3.87,1.29
Ben Davies,DF,Tottenham,18,16,1431,15.9,0,0,0,0,0,0,0.38,0,0.01,0.01,0.06,0.07,2.01,3.33,3.4
Tom Davies,MF,Everton,30,23,2027,22.5,0.04,0,0.04,0.04,0,0,0.36,0,0.07,0.07,0.02,0.09,1.07,5.02,1.42
Keinan Davis,FW,Aston Villa,18,4,548,6.1,0,0,0,0,0,0,0,0,0.44,0.44,0.03,0.48,3.11,1.48,8.2
Craig Dawson,DF,Watford,29,26,2361,26.2,0.08,0,0.08,0.08,0,0,0.23,0,0.11,0.11,0.02,0.13,0.15,2.4,0.27
Kevin De Bruyne,MF,Manchester City,35,32,2791,31,0.42,0.65,1.06,0.35,0.06,0.06,0.1,0,0.24,0.19,0.65,0.83,4.48,9.03,8.29
Troy Deeney,FW,Watford,27,26,2225,24.7,0.4,0.08,0.49,0.2,0.2,0.24,0.12,0,0.43,0.23,0.14,0.38,0.49,3.28,4.21
Fabian Delph,MF,Everton,16,13,1190,13.2,0,0,0,0,0,0,0.38,0.08,0.01,0.01,0.03,0.04,1.44,7.12,0.68
Leander Dendoncker,"MF,DF",Wolves,38,32,2795,31.1,0.13,0,0.13,0.13,0,0,0.16,0,0.06,0.06,0.02,0.08,0.55,2.19,1.25
Gerard Deulofeu,FW,Watford,28,25,2098,23.3,0.17,0.21,0.39,0.13,0.04,0.04,0.13,0,0.27,0.24,0.18,0.41,5.28,2.7,7.3
Eric Dier,"DF,MF",Tottenham,19,15,1344,14.9,0,0.13,0.13,0,0,0,0.34,0,0.06,0.06,0.03,0.09,0.27,2.48,0.27
Lucas Digne,DF,Everton,35,35,3030,33.7,0,0.21,0.21,0,0,0,0.18,0,0.04,0.04,0.19,0.23,2.05,3.98,7.45
Issa Diop,DF,West Ham,32,31,2766,30.7,0.1,0.03,0.13,0.1,0,0,0.26,0,0.05,0.05,0.04,0.08,0.23,1.43,0.07
Moussa Djenepo,"MF,DF",Southampton,18,10,928,10.3,0.19,0.19,0.39,0.19,0,0,0.39,0.1,0.23,0.23,0.18,0.42,3.79,2.62,6.99
Matt Doherty,"MF,DF",Wolves,36,32,2839,31.5,0.13,0.1,0.22,0.13,0,0,0.03,0,0.22,0.22,0.07,0.29,2.38,5.02,4.92
Abdoulaye Doucouré,MF,Watford,37,36,3156,35.1,0.11,0.06,0.17,0.11,0,0,0.26,0,0.15,0.15,0.11,0.26,1.97,4.59,2.74
Tommy Doyle,MF,Manchester City,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Drinkwater,MF,Aston Villa,4,4,259,2.9,0,0,0,0,0,0,0.34,0,0.03,0.03,0,0.07,0.69,6.9,1.38
Danny Drinkwater,MF,Burnley,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67
Josip Drmić,FW,Norwich City,21,5,647,7.2,0.14,0,0.14,0.14,0,0,0,0.14,0.43,0.43,0.15,0.57,0.69,0.56,5.83
Martin Dúbravka,GK,Newcastle Utd,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ondrej Duda,MF,Norwich City,10,9,724,8,0,0,0,0,0,0,0,0,0.06,0.06,0.19,0.25,1,3.13,2.13
Shane Duffy,DF,Brighton,19,12,1238,13.8,0.07,0,0.07,0.07,0,0,0.14,0,0.09,0.09,0.01,0.09,0.29,2.1,0.14
Paul Dummett,DF,Newcastle Utd,16,14,1228,13.6,0,0,0,0,0,0,0.15,0,0.01,0.01,0.01,0.02,0.51,2.28,1.18
Lewis Dunk,DF,Brighton,36,36,3230,35.9,0.08,0.08,0.17,0.08,0,0,0.25,0,0.13,0.13,0.04,0.17,0.5,3.06,0.14
Ederson,GK,Manchester City,35,35,3071,34.1,0,0,0,0,0,0,0.09,0.03,0,0,0,0,0,0,0
John Egan,DF,Sheffield Utd,36,36,3187,35.4,0.06,0,0.06,0.06,0,0,0.14,0.03,0.08,0.08,0.01,0.09,0.17,1.86,0.14
Harvey Elliott,DF,Liverpool,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10
Ahmed Elmohamady,DF,Aston Villa,18,11,1031,11.5,0.09,0.09,0.17,0.09,0,0,0.09,0,0.02,0.02,0.24,0.26,3.39,4.09,3.22
Björn Engels,DF,Aston Villa,17,15,1447,16.1,0.06,0,0.06,0.06,0,0,0.06,0,0.06,0.06,0.02,0.07,0.31,2.67,0.12
Christian Eriksen,"MF,FW",Tottenham,20,10,1097,12.2,0.16,0.16,0.33,0.16,0,0,0.41,0,0.16,0.16,0.16,0.31,2.3,6.07,2.62
Jonny Evans,DF,Leicester City,38,38,3383,37.6,0.03,0.03,0.05,0.03,0,0,0.21,0.03,0.1,0.1,0.02,0.12,0.82,4.18,0.11
Łukasz Fabiański,GK,West Ham,25,25,2117,23.5,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
Fabinho,MF,Liverpool,28,22,2079,23.1,0.09,0.13,0.22,0.09,0,0,0.26,0,0.02,0.02,0.07,0.09,0.82,5.58,1
Ralf Fährmann,GK,Norwich City,1,1,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akin Famewo,MF,Norwich City,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiko Femenía,DF,Watford,28,26,2237,24.9,0,0,0,0,0,0,0.2,0,0,0,0.06,0.06,1.97,3.41,3.25
Bruno Fernandes,MF,Manchester Utd,14,14,1186,13.2,0.61,0.53,1.14,0.3,0.3,0.3,0.15,0,0.47,0.23,0.19,0.42,2.58,8.33,6.97
Gedson Fernandes,"MF,DF",Tottenham,7,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0.13,0.13,11.3,5,18.8
Federico Fernández,DF,Newcastle Utd,32,29,2620,29.1,0.07,0.07,0.14,0.07,0,0,0.27,0,0.05,0.05,0.04,0.09,0.14,1.48,0.45
Fernandinho,DF,Manchester City,30,26,2397,26.6,0,0.04,0.04,0,0,0,0.34,0.08,0.04,0.04,0.02,0.05,1.92,8.01,0.26
Roberto Firmino,FW,Liverpool,38,34,2988,33.2,0.27,0.24,0.51,0.27,0,0,0,0,0.42,0.42,0.2,0.62,2.71,3.34,6.57
John Fleck,MF,Sheffield Utd,30,28,2516,28,0.18,0.07,0.25,0.18,0,0,0.29,0,0.11,0.11,0.12,0.23,1.71,4.96,3.21
Phil Foden,"FW,MF",Manchester City,23,9,901,10,0.5,0.2,0.7,0.5,0,0,0,0,0.33,0.33,0.12,0.45,3.6,4.9,10.2
Pablo Fornals,"MF,FW",West Ham,36,24,2172,24.1,0.08,0.21,0.29,0.08,0,0,0.12,0,0.1,0.1,0.1,0.2,1.87,3.78,6.47
Ben Foster,GK,Watford,38,38,3420,38,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Timothy Fosu-Mensah,DF,Manchester Utd,3,2,136,1.5,0,0,0,0,0,0,0.67,0,0.07,0.07,0.07,0.13,2.67,2.67,7.33
Dimitri Foulquier,"DF,MF",Watford,3,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,4.29,4.29,1.43
Juan Foyth,DF,Tottenham,4,1,68,0.8,0,0,0,0,0,0,1.25,0,0,0,0,0,0,5,0
Simon Francis,DF,Bournemouth,15,10,969,10.8,0,0,0,0,0,0,0.46,0.09,0.01,0.01,0.02,0.04,0.46,2.41,1.48
Ryan Fraser,"MF,FW",Bournemouth,28,21,2067,23,0.04,0.17,0.22,0.04,0,0,0.09,0,0.16,0.16,0.17,0.33,4.3,4.35,7.13
Fred,MF,Manchester Utd,29,23,2163,24,0,0,0,0,0,0,0.33,0,0.07,0.07,0.09,0.16,1.17,6.58,1.63
Ryan Fredericks,DF,West Ham,27,25,2237,24.9,0,0.12,0.12,0,0,0,0.28,0,0,0,0.1,0.11,2.53,2.89,4.42
Kieron Freeman,FW,Sheffield Utd,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Freeman,MF,Sheffield Utd,11,3,366,4.1,0,0,0,0,0,0,0.49,0,0.02,0.02,0.05,0.05,3.41,4.88,5.61
Christian Fuchs,DF,Leicester City,11,8,772,8.6,0,0,0,0,0,0,0,0,0.02,0.02,0.01,0.03,0.93,5.35,2.09
Eric García,DF,Manchester City,13,8,793,8.8,0,0,0,0,0,0,0.11,0,0.06,0.06,0.02,0.08,0.8,6.02,0
James Garner,MF,Manchester Utd,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Gayle,FW,Newcastle Utd,20,10,850,9.4,0.43,0.21,0.64,0.43,0,0,0.21,0,0.46,0.46,0.09,0.54,0.74,0.74,4.57
Paulo Gazzaniga,GK,Tottenham,18,17,1613,17.9,0,0,0,0,0,0,0.06,0,0,0,0.02,0.02,0,0,0
Jean-Philippe Gbamin,MF,Everton,2,1,136,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,2
David de Gea,GK,Manchester Utd,38,38,3420,38,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
Anwar El Ghazi,"FW,MF",Aston Villa,34,26,2051,22.8,0.18,0.18,0.35,0.13,0.04,0.04,0.13,0,0.27,0.24,0.12,0.36,2.85,2.06,6.8
