Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Karlan Grant,"FW,MF",West Brom,21,14,1127,12.5,0.08,0,0.08,0.08,0,0,0.08,0,0.14,0.14,0.02,0.16,1.68,1.04,5.52
Demarai Gray,FW,Leicester City,1,0,19,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,5,0,15
Jack Grealish,"FW,MF",Aston Villa,26,24,2185,24.3,0.25,0.41,0.66,0.25,0,0,0.25,0,0.19,0.19,0.3,0.49,7.08,7.78,8.72
Mason Greenwood,FW,Manchester Utd,31,21,1822,20.2,0.35,0.1,0.45,0.35,0,0,0.1,0,0.3,0.3,0.11,0.41,3.32,2.57,8.66
Pascal Groß,"MF,DF",Brighton,34,27,2484,27.6,0.11,0.29,0.4,0,0.11,0.14,0.11,0,0.18,0.06,0.19,0.25,2.07,5.98,6.09
Kamil Grosicki,"MF,FW",West Brom,3,2,148,1.6,0,0.63,0.63,0,0,0,0,0,0.06,0.06,0.19,0.25,4.38,2.5,7.5
Vicente Guaita,GK,Crystal Palace,37,37,3330,37,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
İlkay Gündoğan,MF,Manchester City,28,23,2029,22.5,0.58,0.09,0.67,0.53,0.04,0.09,0.04,0,0.4,0.33,0.16,0.48,3.07,7.42,4.09
Antwoine Hackford,DF,Sheffield Utd,1,0,11,0.1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Sébastien Haller,FW,West Ham,16,10,937,10.4,0.29,0,0.29,0.29,0,0,0,0,0.28,0.28,0.13,0.41,0.38,1.83,5
Rekeem Harper,MF,West Brom,2,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
Jack Harrison,"MF,FW",Leeds United,36,34,2847,31.6,0.25,0.25,0.51,0.25,0,0,0.06,0,0.18,0.18,0.21,0.39,3.42,3.1,9.72
Kortney Hause,DF,Aston Villa,7,7,630,7,0.14,0,0.14,0.14,0,0,0.29,0,0.14,0.14,0,0.14,0.14,1.43,0
Kai Havertz,"MF,FW",Chelsea,27,18,1520,16.9,0.24,0.18,0.41,0.24,0,0,0.12,0,0.33,0.33,0.08,0.4,2.78,4.38,7.87
Isaac Hayden,"MF,DF",Newcastle Utd,24,22,1942,21.6,0,0,0,0,0,0,0.37,0,0.03,0.03,0.01,0.05,0.32,2.18,0.93
Michael Hector,DF,Fulham,4,3,263,2.9,0,0,0,0,0,0,0.69,0,0.03,0.03,0,0.03,0,4.14,0
Ahmed Hegazi,DF,West Brom,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Dean Henderson,GK,Manchester Utd,13,12,1125,12.5,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0
Jordan Henderson,"MF,DF",Liverpool,21,20,1704,18.9,0.05,0.05,0.11,0.05,0,0,0,0,0.07,0.07,0.08,0.15,2.43,8.94,1.11
Jeff Hendrick,MF,Newcastle Utd,22,17,1422,15.8,0.13,0.06,0.19,0.13,0,0,0.19,0.06,0.07,0.07,0.07,0.14,0.44,2.34,1.52
Pablo Hernández,MF,Leeds United,16,3,427,4.7,0,0.43,0.43,0,0,0,0.21,0,0.23,0.23,0.15,0.38,7.02,14.9,7.23
Son Heung-min,FW,Tottenham,37,36,3114,34.6,0.49,0.29,0.78,0.46,0.03,0.03,0,0,0.28,0.26,0.24,0.5,2.54,2.51,7.69
Ki-Jana Hoever,"DF,MF",Wolves,12,5,577,6.4,0,0,0,0,0,0,0.16,0,0,0,0.03,0.03,2.66,2.97,5.94
Rob Holding,DF,Arsenal,30,28,2558,28.4,0,0.04,0.04,0,0,0,0.07,0,0.04,0.04,0.01,0.04,0.35,4.01,0.04
Mason Holgate,DF,Everton,28,26,2287,25.4,0.04,0,0.04,0.04,0,0,0.35,0,0.04,0.04,0.03,0.07,0.83,2.24,1.42
Conor Hourihane,MF,Aston Villa,4,3,225,2.5,0.4,0.4,0.8,0.4,0,0,0,0,0.28,0.28,0.24,0.52,0.4,9.2,4.4
Callum Hudson-Odoi,"FW,DF",Chelsea,23,10,1059,11.8,0.17,0.25,0.42,0.17,0,0,0,0,0.11,0.11,0.24,0.35,7.54,6.36,13.1
Niall Huggins,DF,Leeds United,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Pierre Højbjerg,MF,Tottenham,38,38,3420,38,0.05,0.11,0.16,0.05,0,0,0.24,0,0.03,0.03,0.04,0.07,0.95,5.74,0.68
Odion Ighalo,FW,Manchester Utd,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Kelechi Iheanacho,FW,Leicester City,25,16,1459,16.2,0.74,0.12,0.86,0.74,0,0.06,0.06,0,0.51,0.46,0.23,0.69,1.91,2.53,7.65
Danny Ings,FW,Southampton,29,26,2173,24.1,0.5,0.17,0.66,0.41,0.08,0.08,0.04,0,0.35,0.29,0.09,0.38,1.54,2.16,5.56
Branislav Ivanović,DF,West Brom,13,8,767,8.5,0,0,0,0,0,0,0.24,0,0.06,0.06,0.01,0.07,0,1.18,0.12
Alex Iwobi,"FW,MF",Everton,30,17,1542,17.1,0.06,0.12,0.18,0.06,0,0,0,0,0.05,0.05,0.11,0.16,4.21,3.8,5.79
José Izquierdo,DF,Brighton,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20
Phil Jagielka,DF,Sheffield Utd,10,6,526,5.8,0,0,0,0,0,0,0.17,0.17,0,0,0,0,0.17,1.03,0.34
Alireza Jahanbakhsh,"FW,MF",Brighton,21,6,528,5.9,0,0.17,0.17,0,0,0,0.51,0,0.25,0.25,0.51,0.76,3.05,4.75,8.98
Daniel James,FW,Manchester Utd,15,11,910,10.1,0.3,0.1,0.4,0.3,0,0,0.3,0,0.22,0.22,0.09,0.31,3.56,3.17,8.32
Reece James,DF,Chelsea,32,25,2373,26.4,0.04,0.08,0.11,0.04,0,0,0.11,0,0.06,0.06,0.13,0.19,3.03,4.85,7.73
Alexandre Jankewitz,MF,Southampton,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Daniel Jebbison,FW,Sheffield Utd,4,3,284,3.2,0.31,0,0.31,0.31,0,0,0,0,0.34,0.34,0,0.37,0.63,0.31,1.88
Gabriel Jesus,FW,Manchester City,29,22,2063,22.9,0.39,0.17,0.57,0.39,0,0,0.09,0,0.38,0.38,0.12,0.5,2.36,1.79,8.82
Raúl Jiménez,FW,Wolves,10,10,823,9.1,0.44,0,0.44,0.44,0,0,0,0,0.26,0.26,0.03,0.3,2.53,2.86,5.05
Joelinton,"FW,MF",Newcastle Utd,31,23,1983,22,0.18,0.09,0.27,0.14,0.05,0.05,0.14,0,0.25,0.21,0.11,0.32,1.55,1.77,4.73
Ben Johnson,"DF,FW",West Ham,14,5,523,5.8,0.17,0,0.17,0.17,0,0,0.17,0,0.07,0.07,0.07,0.14,1.9,3.45,4.14
Sam Johnstone,GK,West Brom,37,37,3330,37,0,0.03,0.03,0,0,0,0.03,0,0,0,0.01,0.01,0,0,0
Curtis Jones,MF,Liverpool,24,13,1179,13.1,0.08,0.15,0.23,0.08,0,0,0.15,0,0.13,0.13,0.11,0.24,3.21,6.79,6.03
Jorginho,MF,Chelsea,28,23,2010,22.3,0.31,0.04,0.36,0,0.31,0.4,0.09,0,0.33,0.01,0.08,0.08,0.72,6.5,0.63
Willian José,FW,Wolves,17,12,1110,12.3,0.08,0,0.08,0.08,0,0,0,0,0.13,0.13,0.1,0.23,0.98,1.22,4.47
Diogo Jota,FW,Liverpool,19,12,1112,12.4,0.73,0,0.73,0.73,0,0,0.16,0,0.52,0.52,0.13,0.65,4.35,3.47,10.1
James Justin,DF,Leicester City,23,23,2070,23,0.09,0.04,0.13,0.09,0,0,0.17,0,0.1,0.1,0.09,0.18,2.78,4.09,5.87
Ozan Kabak,DF,Liverpool,9,9,801,8.9,0,0,0,0,0,0,0.34,0,0.01,0.01,0,0.02,0.34,2.25,0.11
Aboubakar Kamara,"FW,MF",Fulham,11,2,315,3.5,0,0,0,0,0,0,0.29,0.29,0.14,0.14,0.09,0.26,3.14,1.71,8.57
Harry Kane,FW,Tottenham,35,35,3082,34.2,0.67,0.41,1.08,0.56,0.12,0.12,0.03,0,0.59,0.49,0.21,0.7,2.19,3.86,5.41
N'Golo Kanté,MF,Chelsea,30,24,2146,23.8,0,0.08,0.08,0,0,0,0.29,0,0.03,0.03,0.05,0.08,1.6,4.87,1.64
Moise Kean,"FW,MF",Everton,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25
Michael Keane,DF,Everton,35,33,2991,33.2,0.09,0.03,0.12,0.09,0,0,0.12,0,0.05,0.05,0.03,0.08,0.42,2.35,0.09
Neeskens Kebano,"FW,MF",Fulham,5,1,119,1.3,0,0,0,0,0,0,0,0,0.23,0.23,0,0.23,5.38,0.77,11.5
Naby Keïta,MF,Liverpool,10,7,520,5.8,0,0,0,0,0,0,0.17,0,0.07,0.07,0.1,0.17,3.1,5.69,3.28
Caoimhín Kelleher,GK,Liverpool,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Kelly,DF,Crystal Palace,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonjoe Kenny,DF,Everton,4,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.22,1.11,7.78
Reda Khadra,MF,Brighton,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
Max Kilman,DF,Wolves,18,14,1310,14.6,0,0.07,0.07,0,0,0,0.27,0,0.05,0.05,0.03,0.09,0.75,3.15,0.14
Joshua King,"MF,FW",Everton,11,0,148,1.6,0,0,0,0,0,0,0,0,0.37,0.37,0,0.37,5.63,3.13,12.5
Mateusz Klich,MF,Leeds United,35,28,2393,26.6,0.15,0.19,0.34,0.08,0.08,0.08,0.23,0,0.11,0.05,0.13,0.18,2.63,6.92,5.71
Robin Koch,"DF,MF",Leeds United,17,13,1132,12.6,0,0,0,0,0,0,0.08,0,0.06,0.06,0.01,0.06,0.63,3.89,0.24
Sead Kolašinac,DF,Arsenal,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9
Terence Kongolo,DF,Fulham,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Ezri Konsa,DF,Aston Villa,36,35,3196,35.5,0.06,0,0.06,0.06,0,0,0.08,0,0.07,0.07,0,0.07,0.08,0.9,0.14
Cheikhou Kouyaté,DF,Crystal Palace,36,35,3121,34.7,0.03,0,0.03,0.03,0,0,0.12,0,0.02,0.02,0.03,0.05,0.17,0.92,0.32
Mateo Kovačić,MF,Chelsea,27,21,1815,20.2,0,0.05,0.05,0,0,0,0.2,0,0.05,0.05,0.08,0.13,2.52,9.36,1.83
Emil Krafth,DF,Newcastle Utd,16,14,1288,14.3,0.07,0,0.07,0.07,0,0,0.28,0,0.02,0.02,0.03,0.05,0.84,1.96,1.75
Filip Krovinović,MF,West Brom,11,5,546,6.1,0,0,0,0,0,0,0,0,0.05,0.05,0.03,0.07,2.46,6.72,3.44
Alexandre Lacazette,FW,Arsenal,31,22,1923,21.4,0.61,0.09,0.7,0.47,0.14,0.14,0.14,0,0.55,0.43,0.1,0.54,0.7,2.57,5.23
Adam Lallana,"MF,FW",Brighton,30,16,1596,17.7,0.06,0.06,0.11,0.06,0,0,0,0,0.09,0.09,0.15,0.24,1.86,6.16,4.35
Érik Lamela,"FW,MF",Tottenham,23,5,717,8,0.13,0,0.13,0.13,0,0,0.75,0.13,0.14,0.14,0.13,0.26,3.5,4.5,6.13
Tariq Lamptey,"DF,MF",Brighton,11,11,886,9.8,0.1,0.1,0.2,0.1,0,0,0.41,0.1,0.07,0.07,0.08,0.15,4.08,2.65,7.76
Manuel Lanzini,"MF,FW",West Ham,17,5,566,6.3,0.16,0.16,0.32,0.16,0,0,0.16,0,0.16,0.16,0.14,0.29,1.11,4.44,3.17
Aymeric Laporte,DF,Manchester City,16,14,1344,14.9,0,0,0,0,0,0,0.07,0,0.05,0.05,0.03,0.07,1.88,6.64,0.07
Jamaal Lascelles,DF,Newcastle Utd,19,19,1625,18.1,0.11,0,0.11,0.11,0,0,0.22,0,0.07,0.07,0.01,0.08,0.22,1.22,0.11
Maxime Le Marchand,DF,Fulham,2,1,123,1.4,0,0,0,0,0,0,1.43,0,0,0,0,0,0,5.71,0
Mario Lemina,MF,Fulham,28,19,1703,18.9,0.05,0,0.05,0.05,0,0,0.26,0,0.04,0.04,0.04,0.08,1.01,4.13,0.79
Bernd Leno,GK,Arsenal,35,35,3131,34.8,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.06,0
Khanya Leshabela,MF,Leicester City,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0
Jamal Lewis,DF,Newcastle Utd,24,20,1837,20.4,0,0.05,0.05,0,0,0,0.2,0,0,0,0.05,0.05,1.32,2.01,2.75
Victor Lindelöf,DF,Manchester Utd,29,29,2585,28.7,0.03,0.03,0.07,0.03,0,0,0,0,0.02,0.02,0.01,0.03,0.63,3.21,0.07
Jesse Lingard,"MF,FW",West Ham,16,16,1421,15.8,0.57,0.25,0.82,0.51,0.06,0.13,0.19,0,0.28,0.18,0.13,0.32,3.73,4.75,5.32
Jake Livermore,MF,West Brom,18,15,1242,13.8,0,0,0,0,0,0,0.14,0.07,0.02,0.02,0.01,0.04,0,1.88,0.43
Diego Llorente,DF,Leeds United,15,14,1204,13.4,0.07,0,0.07,0.07,0,0,0.07,0,0.06,0.06,0.04,0.1,0.52,1.94,0.07
Hugo Lloris,GK,Tottenham,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovani Lo Celso,MF,Tottenham,18,11,945,10.5,0.1,0.1,0.19,0.1,0,0,0.48,0,0.13,0.13,0.1,0.23,2,6.76,3.24
Ruben Loftus-Cheek,FW,Chelsea,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,2.86
Ruben Loftus-Cheek,"MF,FW",Fulham,30,21,1909,21.2,0.05,0,0.05,0.05,0,0,0.14,0,0.16,0.16,0.06,0.22,2.69,3.87,4.58
Kevin Long,DF,Burnley,8,7,637,7.1,0,0,0,0,0,0,0.28,0,0.06,0.06,0,0.06,0,2.11,0.14
Shane Long,FW,Southampton,11,1,210,2.3,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.43,1.3,4.35
Matthew Longstaff,MF,Newcastle Utd,5,4,377,4.2,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.24,1.43,0.48
Sean Longstaff,MF,Newcastle Utd,22,15,1412,15.7,0,0.06,0.06,0,0,0,0.13,0,0.09,0.09,0.06,0.15,0.32,2.87,1.15
Ademola Lookman,"FW,MF",Fulham,34,31,2747,30.5,0.13,0.13,0.26,0.13,0,0.03,0.16,0,0.21,0.18,0.17,0.35,3.61,3.61,7.74
Max Lowe,DF,Sheffield Utd,8,7,550,6.1,0,0,0,0,0,0,0.16,0,0.02,0.02,0.02,0.03,1.64,2.3,5.25
Matthew Lowton,DF,Burnley,34,34,3060,34,0.03,0.03,0.06,0.03,0,0,0.15,0,0.02,0.02,0.09,0.11,1.44,3.74,1.74
David Luiz,DF,Arsenal,20,17,1396,15.5,0.06,0,0.06,0.06,0,0,0.06,0.06,0.06,0.06,0.03,0.09,1.42,4.39,0.19
Douglas Luiz,MF,Aston Villa,33,32,2781,30.9,0,0.06,0.06,0,0,0,0.32,0.03,0.04,0.04,0.05,0.09,1.52,4.24,1.04
John Lundstram,MF,Sheffield Utd,28,23,2032,22.6,0,0.09,0.09,0,0,0.04,0.35,0.04,0.08,0.05,0.06,0.11,1.55,3.45,3.23
Alexis Mac Allister,"MF,FW",Brighton,21,13,1115,12.4,0.08,0.08,0.16,0.08,0,0,0.08,0,0.1,0.1,0.12,0.22,1.21,3.87,4.44
James Maddison,MF,Leicester City,31,24,2099,23.3,0.34,0.21,0.56,0.34,0,0,0.17,0,0.16,0.16,0.22,0.38,1.85,5.75,4.98
Harry Maguire,DF,Manchester Utd,34,34,3047,33.9,0.06,0.03,0.09,0.06,0,0,0.32,0,0.07,0.06,0.01,0.07,1.24,5.72,0.41
Riyad Mahrez,FW,Manchester City,27,23,1949,21.7,0.41,0.28,0.69,0.41,0,0,0,0,0.22,0.22,0.23,0.45,4.06,4.06,11.4
Ainsley Maitland-Niles,"MF,DF",Arsenal,11,5,490,5.4,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.04,2.22,4.44,3.89
Ainsley Maitland-Niles,MF,West Brom,15,14,1230,13.7,0,0,0,0,0,0,0.15,0,0.04,0.04,0.05,0.09,1.82,3.43,3.8
Josh Maja,FW,Fulham,15,9,810,9,0.33,0,0.33,0.22,0.11,0.11,0,0,0.5,0.41,0.06,0.47,0.56,1.67,3.67
Sadio Mané,FW,Liverpool,35,31,2810,31.2,0.35,0.22,0.58,0.35,0,0,0.1,0,0.45,0.45,0.22,0.67,4.55,3.59,11.7
Javier Manquillo,DF,Newcastle Utd,13,10,825,9.2,0,0,0,0,0,0,0.11,0,0,0,0.03,0.03,1.41,2.17,3.15
Fernando Marçal,"DF,MF",Wolves,13,7,623,6.9,0,0,0,0,0,0,0.29,0,0.01,0.01,0.01,0.03,1.16,3.33,2.03
Solly March,"DF,MF",Brighton,21,19,1672,18.6,0.11,0.05,0.16,0.11,0,0,0,0,0.09,0.09,0.08,0.17,3.98,4.25,7.85
Pablo Marí,DF,Arsenal,10,10,900,10,0,0,0,0,0,0,0.2,0,0.01,0.01,0.03,0.03,0.4,2.1,0
Anthony Martial,FW,Manchester Utd,22,17,1480,16.4,0.24,0.18,0.43,0.24,0,0,0,0.06,0.4,0.4,0.12,0.52,2.93,2.8,9.45
Gabriel Martinelli,FW,Arsenal,14,7,589,6.5,0.31,0.15,0.46,0.31,0,0,0,0,0.51,0.51,0.28,0.78,3.54,1.23,9.54
Emiliano Martínez,GK,Aston Villa,38,38,3420,38,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Arthur Masuaku,"DF,MF",West Ham,12,12,1006,11.2,0,0.18,0.18,0,0,0,0.18,0,0.04,0.04,0.2,0.24,4.02,3.84,4.82
Juan Mata,"FW,MF",Manchester Utd,9,6,509,5.7,0.18,0.35,0.53,0,0.18,0.18,0,0,0.18,0.04,0.14,0.19,2.28,4.04,5.61
Jean-Philippe Mateta,FW,Crystal Palace,7,2,221,2.5,0.4,0,0.4,0.4,0,0,0,0,0.12,0.12,0,0.12,0.8,1.2,4.4
Nemanja Matić,MF,Manchester Utd,20,12,1106,12.3,0,0,0,0,0,0,0.16,0,0.02,0.02,0.06,0.08,3.25,6.99,0.98
Joël Matip,DF,Liverpool,10,9,691,7.7,0.13,0.26,0.39,0.13,0,0,0.26,0,0.1,0.1,0.12,0.22,0.78,3.64,0.13
Neal Maupay,"FW,MF",Brighton,33,29,2512,27.9,0.29,0.07,0.36,0.18,0.11,0.14,0.04,0.04,0.47,0.36,0.14,0.5,1.58,2.19,6.49
James McArthur,MF,Crystal Palace,18,17,1466,16.3,0,0.12,0.12,0,0,0,0.18,0,0.02,0.02,0.07,0.09,0.92,4.91,1.78
Oliver McBurnie,FW,Sheffield Utd,23,12,1324,14.7,0.07,0,0.07,0.07,0,0,0.14,0,0.27,0.27,0.07,0.34,0.95,2.99,3.95
Alex McCarthy,GK,Southampton,30,30,2700,30,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.03
James McCarthy,MF,Crystal Palace,16,10,821,9.1,0,0,0,0,0,0,0.11,0,0,0,0.03,0.03,0.11,3.08,0.44
John McGinn,MF,Aston Villa,37,37,3330,37,0.08,0.14,0.22,0.08,0,0,0.32,0,0.07,0.07,0.1,0.16,0.89,5.97,2.14
David McGoldrick,"FW,MF",Sheffield Utd,35,28,2397,26.6,0.3,0.04,0.34,0.3,0,0,0.26,0,0.26,0.26,0.04,0.3,1.58,3.53,6.09
Dwight McNeil,MF,Burnley,36,34,3069,34.1,0.06,0.15,0.21,0.06,0,0,0.03,0,0.03,0.03,0.18,0.21,2.99,2.96,2.99
Scott McTominay,MF,Manchester Utd,32,24,2129,23.7,0.17,0.04,0.21,0.17,0,0,0.13,0,0.09,0.09,0.07,0.16,2.41,4.98,1.1
Ben Mee,DF,Burnley,30,30,2693,29.9,0.07,0,0.07,0.07,0,0,0.1,0,0.08,0.08,0.01,0.09,0,1.81,0.1
Hannibal Mejbri,MF,Manchester Utd,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Benjamin Mendy,DF,Manchester City,13,11,953,10.6,0.19,0.09,0.28,0.19,0,0,0.19,0,0.03,0.03,0.02,0.06,1.23,2.74,6.98
Edouard Mendy,GK,Chelsea,31,31,2745,30.5,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0
Nampalys Mendy,MF,Leicester City,23,15,1459,16.2,0,0.06,0.06,0,0,0,0.31,0,0.01,0.01,0.01,0.01,0.99,4.07,0.19
Illan Meslier,GK,Leeds United,35,35,3150,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka Milivojević,MF,Crystal Palace,31,27,2359,26.2,0.04,0.04,0.08,0,0.04,0.08,0.31,0.04,0.09,0.03,0.06,0.1,0.46,4.58,0.42
James Milner,"MF,DF",Liverpool,26,11,1070,11.9,0,0.08,0.08,0,0,0,0.25,0,0.03,0.03,0.07,0.1,1.76,8.4,4.29
Yerry Mina,DF,Everton,24,23,1937,21.5,0.09,0,0.09,0.09,0,0,0.09,0,0.07,0.07,0,0.07,0.42,2.23,0.09
Takumi Minamino,MF,Southampton,10,9,711,7.9,0.25,0,0.25,0.25,0,0,0.13,0,0.19,0.19,0.06,0.25,2.41,1.9,5.32
Takumi Minamino,"MF,FW",Liverpool,9,2,293,3.3,0.3,0,0.3,0.3,0,0,0,0,0.33,0.33,0,0.33,0.91,2.42,4.85
Tyrone Mings,DF,Aston Villa,36,36,3194,35.5,0.06,0.06,0.11,0.06,0,0,0.17,0.03,0.05,0.05,0.01,0.07,0.34,2.93,0.14
Tyrick Mitchell,DF,Crystal Palace,19,19,1710,19,0.05,0.05,0.11,0.05,0,0,0.05,0,0.04,0.04,0.01,0.06,0.79,4.05,1.58
Aleksandar Mitrović,FW,Fulham,27,13,1402,15.6,0.19,0.19,0.38,0.13,0.06,0.13,0.19,0,0.4,0.29,0.17,0.47,0.64,1.73,5.64
Jakub Moder,"DF,MF",Brighton,12,7,647,7.2,0,0,0,0,0,0,0,0,0.11,0.11,0.03,0.13,2.92,4.17,6.94
Jayson Molumby,MF,Brighton,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Moraes,FW,Aston Villa,3,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Wes Morgan,DF,Leicester City,3,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Mason Mount,MF,Chelsea,36,32,2890,32.1,0.19,0.16,0.34,0.16,0.03,0.03,0.06,0,0.2,0.17,0.26,0.43,4.08,7.26,7.01
Lucas Moura,"FW,MF",Tottenham,30,14,1411,15.7,0.19,0.25,0.45,0.19,0,0,0.06,0,0.12,0.12,0.13,0.25,2.74,2.93,4.97
Lys Mousset,"FW,MF",Sheffield Utd,11,2,296,3.3,0,0,0,0,0,0,0,0,0.3,0.3,0.09,0.39,0.91,0.91,4.85
João Moutinho,MF,Wolves,33,28,2528,28.1,0.04,0.04,0.07,0.04,0,0,0.18,0.04,0.02,0.02,0.09,0.11,1.14,6.01,1.32
Joel Mumbongo,FW,Burnley,4,0,40,0.4,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5
Jacob Murphy,"DF,MF",Newcastle Utd,26,17,1626,18.1,0.11,0.17,0.28,0.11,0,0,0.17,0,0.09,0.09,0.21,0.3,2.65,2.6,2.54
Shkodran Mustafi,DF,Arsenal,3,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
Marvelous Nakamba,MF,Aston Villa,13,9,749,8.3,0,0,0,0,0,0,0.36,0,0,0,0.01,0.01,0.12,1.08,0.24
Iliman Ndiaye,MF,Sheffield Utd,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred Ndidi,"MF,DF",Leicester City,26,25,2176,24.2,0.04,0.17,0.21,0.04,0,0,0.25,0,0.03,0.03,0.05,0.08,0.29,3.02,0.7
Tanguy Ndombele,MF,Tottenham,33,28,2091,23.2,0.13,0.09,0.22,0.13,0,0,0.13,0,0.07,0.07,0.08,0.15,2.59,4.91,2.5
Reiss Nelson,"FW,MF",Arsenal,2,0,71,0.8,0,0,0,0,0,0,0,0,0.13,0.13,0,0.13,5,5,7.5
Pedro Neto,"FW,MF",Wolves,31,30,2550,28.3,0.18,0.21,0.39,0.18,0,0,0.14,0,0.18,0.18,0.19,0.37,5.44,1.91,9.01
Rúben Neves,MF,Wolves,36,31,2675,29.7,0.17,0.03,0.2,0.07,0.1,0.1,0.27,0,0.17,0.09,0.06,0.15,0.74,7.14,0.84
Eddie Nketiah,FW,Arsenal,17,4,423,4.7,0.43,0.21,0.64,0.43,0,0,0,0,0.38,0.38,0.13,0.51,1.28,1.28,6.17
Niels Nkounkou,"DF,FW",Everton,2,1,81,0.9,0,0,0,0,0,0,1.11,0,0,0,0,0,4.44,2.22,8.89
Dan Nlundulu,"FW,MF",Southampton,13,0,111,1.2,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0.83,3.33,10.8
Mark Noble,MF,West Ham,21,8,712,7.9,0,0,0,0,0,0,0.13,0,0,0,0.04,0.04,1.39,3.16,1.65
Will Norris,GK,Burnley,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Norwood,MF,Sheffield Utd,32,26,2220,24.7,0,0,0,0,0,0,0.24,0,0.02,0.02,0.08,0.1,0.28,5.06,0.77
Jack O'Connell,DF,Sheffield Utd,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
Dara O'Shea,DF,West Brom,28,25,2102,23.4,0,0,0,0,0,0,0.13,0,0,0,0.01,0.01,0.3,2.65,0.51
Michael Obafemi,FW,Southampton,4,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0.14,0.14,1.43,1.43,7.14
Denis Odoi,DF,Fulham,3,3,270,3,0,0,0,0,0,0,0.33,0,0.03,0.03,0.03,0.03,1.67,3.33,1.67
Angelo Ogbonna,DF,West Ham,28,28,2492,27.7,0.11,0,0.11,0.11,0,0,0.18,0,0.06,0.06,0.03,0.09,0.25,1.3,0.11
Robin Olsen,GK,Everton,7,7,630,7,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0
Josh Onomah,MF,Fulham,11,4,374,4.2,0,0,0,0,0,0,0.24,0,0.1,0.1,0,0.1,1.9,4.52,3.33
Divock Origi,FW,Liverpool,9,2,186,2.1,0,0,0,0,0,0,0,0,0.52,0.52,0.1,0.62,2.38,2.38,8.57
Ben Osborn,"MF,DF",Sheffield Utd,24,17,1604,17.8,0.06,0,0.06,0.06,0,0,0.06,0,0.06,0.06,0.11,0.18,1.52,4.33,5.62
Owen Otasowie,"MF,FW",Wolves,6,2,187,2.1,0,0.48,0.48,0,0,0,0.48,0,0.24,0.24,0.05,0.29,1.43,1.43,3.33
Alex Oxlade-Chamberlain,"MF,FW",Liverpool,13,2,253,2.8,0.36,0.36,0.71,0.36,0,0,0,0,0.11,0.11,0.11,0.21,1.79,7.14,7.5
