Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Aron Gunnarsson,MF,Cardiff City,28,27,2266,25.2,0.04,0.04,0.08,0.04,0,0,0.2,0,0.08,0.08,0.06,0.14,0.4,3.37,0.48
Florent Hadergjonaj,"DF,MF",Huddersfield,24,19,1842,20.5,0,0,0,0,0,0,0.05,0,0.01,0.01,0.07,0.08,2.29,3.17,5.17
Ben Hamer,GK,Huddersfield,7,7,552,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kadeem Harris,MF,Cardiff City,13,3,375,4.2,0.24,0,0.24,0.24,0,0,0.24,0,0.12,0.12,0.1,0.24,3.57,1.19,8.1
Joe Hart,GK,Burnley,19,19,1710,19,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.05,0.11,0
Isaac Hayden,MF,Newcastle Utd,25,21,1859,20.7,0.05,0.19,0.24,0.05,0,0,0.14,0.05,0.04,0.04,0.11,0.15,0.48,2.61,1.84
Eden Hazard,FW,Chelsea,37,32,2923,32.5,0.49,0.46,0.95,0.37,0.12,0.12,0.06,0,0.32,0.23,0.31,0.54,8.49,7.66,13.5
Rhys Healey,FW,Cardiff City,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0.17,0.17,3.33,0,11.7
Tom Heaton,GK,Burnley,19,19,1710,19,0,0,0,0,0,0,0.16,0,0,0,0.01,0.01,0,0,0
Jordan Henderson,MF,Liverpool,32,21,1987,22.1,0.05,0.14,0.18,0.05,0,0,0.09,0.05,0.07,0.07,0.08,0.14,1.63,7.24,2.67
Jeff Hendrick,"MF,FW",Burnley,32,25,2063,22.9,0.13,0,0.13,0.13,0,0,0.17,0,0.08,0.08,0.03,0.12,0.79,2.75,3.41
Wayne Hennessey,GK,Crystal Palace,18,17,1576,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
Javier Hernández,FW,West Ham,25,14,1334,14.8,0.47,0.07,0.54,0.47,0,0,0.14,0,0.45,0.45,0.09,0.55,0.68,2.09,5.61
Ander Herrera,MF,Manchester Utd,22,16,1403,15.6,0.13,0.19,0.32,0.13,0,0,0.26,0,0.08,0.08,0.1,0.19,1.35,5.96,1.92
Son Heung-min,"FW,MF",Tottenham,31,23,2039,22.7,0.53,0.26,0.79,0.53,0,0,0.09,0.04,0.33,0.33,0.16,0.49,4.63,3.57,8.85
Gonzalo Higuaín,FW,Chelsea,14,13,1085,12.1,0.41,0,0.41,0.41,0,0,0,0,0.4,0.4,0.11,0.5,0.99,1.4,7.6
Wesley Hoedt,DF,Southampton,13,13,1170,13,0,0,0,0,0,0,0.15,0,0.03,0.03,0,0.03,0.46,3.54,0
Jonathan Hogg,MF,Huddersfield,29,29,2367,26.3,0,0.04,0.04,0,0,0,0.3,0.04,0.01,0.01,0.03,0.04,0.38,5.59,1.29
Junior Hoilett,"MF,FW",Cardiff City,32,23,2141,23.8,0.13,0.04,0.17,0.13,0,0,0.17,0,0.14,0.14,0.06,0.21,2.27,1.64,5.25
Rob Holding,DF,Arsenal,10,9,807,9,0,0,0,0,0,0,0.11,0,0.01,0.01,0.02,0.03,0.44,3.22,0.22
José Holebas,DF,Watford,28,27,2393,26.6,0.11,0.23,0.34,0.11,0,0,0.45,0.04,0.04,0.04,0.15,0.19,1.65,2.89,2.18
Mason Holgate,DF,Everton,5,4,408,4.5,0,0,0,0,0,0,0.22,0,0,0,0,0,0.44,7.56,0
Callum Hudson-Odoi,FW,Chelsea,10,4,393,4.4,0,0.23,0.23,0,0,0,0,0,0.16,0.16,0.32,0.5,4.55,2.95,13.4
Will Hughes,MF,Watford,32,31,2418,26.9,0.07,0.15,0.22,0.07,0,0,0.19,0,0.09,0.09,0.1,0.19,1.86,3.79,4.98
Emerson Hyndman,MF,Bournemouth,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Pierre Højbjerg,MF,Southampton,31,31,2760,30.7,0.13,0.1,0.23,0.13,0,0,0.26,0.07,0.08,0.08,0.08,0.16,1.4,6.64,2.38
Jordon Ibe,"MF,DF",Bournemouth,19,9,797,8.9,0.11,0.11,0.22,0.11,0,0,0.11,0,0.09,0.09,0.07,0.16,6.29,3.15,5.28
Vicente Iborra,MF,Leicester City,8,3,229,2.5,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.08,0.4,6.4,0.8
Kelechi Iheanacho,"FW,MF",Leicester City,30,9,941,10.5,0.1,0.29,0.38,0.1,0,0,0.19,0,0.2,0.2,0.15,0.34,1.24,2.19,6
Danny Ings,FW,Southampton,24,23,1651,18.3,0.38,0.16,0.55,0.22,0.16,0.16,0.05,0,0.51,0.38,0.17,0.55,1.15,3.06,6.83
Alex Iwobi,"FW,MF",Arsenal,35,22,1970,21.9,0.14,0.27,0.41,0.14,0,0,0,0,0.16,0.16,0.32,0.48,6.03,6.44,10.7
José Izquierdo,"MF,FW",Brighton,15,9,795,8.8,0,0.11,0.11,0,0,0,0.11,0,0.07,0.07,0.05,0.11,2.27,2.16,6.59
Phil Jagielka,DF,Everton,7,4,331,3.7,0.27,0,0.27,0.27,0,0,0,0.27,0.16,0.16,0.08,0.24,0,1.62,0
Alireza Jahanbakhsh,"FW,MF",Brighton,19,12,1020,11.3,0,0,0,0,0,0,0.18,0,0.07,0.07,0.02,0.09,1.24,1.59,4.96
Daryl Janmaat,DF,Watford,18,17,1520,16.9,0,0.12,0.12,0,0,0,0.18,0,0.03,0.03,0.05,0.07,1.89,3.96,3.02
Vincent Janssen,FW,Tottenham,3,0,39,0.4,0,0,0,0,0,0,0,0,1,1,0,1,2.5,0,15
Carl Jenkinson,DF,Arsenal,3,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1.11,3.89,5
Gabriel Jesus,FW,Manchester City,29,8,1036,11.5,0.61,0.26,0.87,0.52,0.09,0.09,0.09,0,0.97,0.91,0.2,1.1,3.04,1.83,11.1
Raúl Jiménez,FW,Wolves,38,36,3111,34.6,0.38,0.2,0.58,0.32,0.06,0.06,0.12,0,0.44,0.39,0.18,0.57,2.2,2.37,6.82
Stefan Johansen,MF,Fulham,12,4,417,4.6,0,0,0,0,0,0,0.87,0,0.02,0.02,0.02,0.02,0.65,7.83,3.26
Ben Johnson,DF,West Ham,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43
Tyreke Johnson,MF,Southampton,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Jones,DF,Manchester Utd,18,15,1263,14,0,0.07,0.07,0,0,0,0.07,0,0.03,0.03,0.04,0.07,0.79,2.5,0.14
Jorginho,MF,Chelsea,37,37,3156,35.1,0.06,0,0.06,0.03,0.03,0.03,0.23,0,0.04,0.02,0.09,0.11,0.85,9.2,1.31
Joselu,FW,Newcastle Utd,16,5,596,6.6,0.3,0,0.3,0.3,0,0,0.15,0,0.24,0.24,0,0.24,0.61,1.21,4.24
Diogo Jota,"FW,MF",Wolves,33,29,2355,26.2,0.34,0.19,0.53,0.34,0,0,0.42,0,0.34,0.34,0.2,0.53,4.77,2.71,6.95
Mathias Jørgensen,DF,Huddersfield,24,24,2147,23.9,0.13,0.04,0.17,0.13,0,0,0.25,0,0.06,0.06,0.01,0.07,0.88,3.89,0.25
Christian Kabasele,DF,Watford,21,19,1586,17.6,0,0,0,0,0,0,0.23,0.06,0.09,0.09,0.03,0.12,0.06,1.42,0.06
Elias Kachunga,"FW,MF",Huddersfield,20,13,1182,13.1,0,0,0,0,0,0,0.15,0,0.07,0.07,0.02,0.08,2.21,1.68,5.04
Aboubakar Kamara,FW,Fulham,13,5,693,7.7,0.39,0,0.39,0.26,0.13,0.26,0.26,0,0.48,0.27,0.09,0.36,3.12,0.78,12.1
Harry Kane,FW,Tottenham,28,27,2424,26.9,0.63,0.15,0.78,0.48,0.15,0.15,0.19,0,0.54,0.42,0.15,0.57,2.19,2.97,7.21
N'Golo Kanté,MF,Chelsea,36,36,3092,34.4,0.12,0.12,0.23,0.12,0,0,0.09,0,0.08,0.08,0.1,0.19,2.38,5.17,4.62
Beram Kayal,MF,Brighton,18,9,940,10.4,0.1,0.1,0.19,0.1,0,0,0.38,0,0.04,0.04,0.11,0.14,1.54,3.08,1.06
Michael Keane,DF,Everton,33,33,2969,33,0.03,0.06,0.09,0.03,0,0,0.06,0,0.07,0.07,0.04,0.12,0.33,3.42,0.06
Neeskens Kebano,"FW,MF",Fulham,7,0,108,1.2,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,5,3.33,14.2
Naby Keïta,"MF,FW",Liverpool,25,16,1390,15.4,0.13,0.06,0.19,0.13,0,0,0,0,0.13,0.13,0.06,0.19,4.42,6.69,5.13
Martin Kelly,DF,Crystal Palace,13,12,1111,12.3,0,0,0,0,0,0,0.16,0,0.03,0.03,0,0.04,0.33,1.79,0.08
Kenedy,"MF,DF",Newcastle Utd,25,14,1348,15,0.07,0.07,0.13,0.07,0,0.07,0.07,0,0.15,0.09,0.05,0.14,2,2.73,4.4
Jonjoe Kenny,DF,Everton,10,8,791,8.8,0,0.11,0.11,0,0,0,0.11,0,0.01,0.01,0.07,0.08,1.82,5.8,3.98
Max Kilman,DF,Wolves,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua King,"FW,MF",Bournemouth,35,34,2961,32.9,0.36,0.09,0.46,0.21,0.15,0.18,0.09,0,0.41,0.26,0.12,0.38,3.98,2.58,7.54
Anthony Knockaert,"MF,FW",Brighton,30,18,1837,20.4,0.1,0.29,0.39,0.1,0,0,0.2,0.05,0.1,0.1,0.18,0.28,2.75,2.84,5.83
Sead Kolašinac,"DF,MF",Arsenal,24,22,1887,21,0,0.24,0.24,0,0,0,0.24,0,0.02,0.02,0.29,0.3,3.52,3.62,8.52
Vincent Kompany,DF,Manchester City,17,13,1224,13.6,0.07,0,0.07,0.07,0,0,0.44,0,0.02,0.02,0,0.02,1.25,6.1,0.22
Terence Kongolo,DF,Huddersfield,32,32,2716,30.2,0.03,0.03,0.07,0.03,0,0,0.13,0,0.04,0.04,0.04,0.08,0.83,2.98,1.39
Laurent Koscielny,DF,Arsenal,17,13,1331,14.8,0.2,0,0.2,0.2,0,0,0.07,0,0.09,0.09,0.01,0.1,0.54,2.5,0.2
Cheikhou Kouyaté,MF,Crystal Palace,31,21,1899,21.1,0,0.09,0.09,0,0,0,0.14,0,0.05,0.05,0.05,0.1,0.9,4.08,1.47
Mateo Kovačić,MF,Chelsea,32,21,1735,19.3,0,0.1,0.1,0,0,0,0.16,0,0.11,0.11,0.09,0.2,3.06,7.25,3.42
Rajiv van La Parra,"FW,MF",Huddersfield,5,5,405,4.5,0,0,0,0,0,0,0,0,0.04,0.04,0.02,0.07,4.22,1.56,4
Alexandre Lacazette,FW,Arsenal,35,27,2502,27.8,0.47,0.29,0.76,0.47,0,0,0.07,0,0.42,0.42,0.13,0.55,1.62,3.31,9.53
Adam Lallana,"MF,FW",Liverpool,13,5,468,5.2,0,0,0,0,0,0,0.19,0,0.06,0.06,0.1,0.13,3.46,5.77,7.5
Érik Lamela,"MF,FW",Tottenham,19,9,974,10.8,0.37,0.19,0.56,0.37,0,0,0.19,0,0.31,0.31,0.17,0.48,3.15,3.15,8.8
Manuel Lanzini,MF,West Ham,10,8,686,7.6,0.13,0.13,0.26,0.13,0,0,0.26,0,0.14,0.14,0.11,0.26,2.89,5.13,3.68
Aymeric Laporte,DF,Manchester City,35,34,3057,34,0.09,0.09,0.18,0.09,0,0,0.09,0,0.09,0.09,0.02,0.11,2.76,8.65,0.26
Jamaal Lascelles,DF,Newcastle Utd,32,32,2745,30.5,0,0.03,0.03,0,0,0,0.13,0,0.02,0.02,0.03,0.05,0.16,1.74,0.3
Maxime Le Marchand,DF,Fulham,26,25,2250,25,0,0.04,0.04,0,0,0,0.2,0,0.01,0.01,0.03,0.04,0.64,3.08,0.6
Florian Lejeune,DF,Newcastle Utd,12,12,1054,11.7,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.07,0.77,2.82,0.68
Mario Lemina,MF,Southampton,21,18,1613,17.9,0.06,0.06,0.11,0.06,0,0,0.28,0,0.06,0.06,0.06,0.12,2.29,5.14,1.62
Aaron Lennon,MF,Burnley,16,14,1215,13.5,0.07,0.07,0.15,0.07,0,0,0.07,0,0.06,0.06,0.05,0.11,1.56,1.33,4.07
Bernd Leno,GK,Arsenal,32,31,2836,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
Jefferson Lerma,MF,Bournemouth,30,29,2506,27.8,0.07,0,0.07,0.07,0,0,0.43,0,0.05,0.05,0.04,0.08,0.61,4.78,0.61
Stephan Lichtsteiner,DF,Arsenal,14,10,938,10.4,0,0,0,0,0,0,0.29,0,0,0,0.01,0.01,2.31,3.08,4.62
Victor Lindelöf,DF,Manchester Utd,30,29,2601,28.9,0.03,0.03,0.07,0.03,0,0,0.03,0,0.02,0.02,0.04,0.07,0.48,2.87,0.07
Jesse Lingard,"FW,MF",Manchester Utd,27,19,1663,18.5,0.22,0.11,0.32,0.16,0.05,0.05,0.16,0,0.25,0.21,0.15,0.36,2.22,2.97,5.89
Fernando Llorente,FW,Tottenham,20,6,694,7.7,0.13,0.52,0.65,0.13,0,0,0.26,0,0.44,0.44,0.21,0.65,0.39,1.3,9.35
Hugo Lloris,GK,Tottenham,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jürgen Locadia,"FW,MF",Brighton,26,12,1236,13.7,0.15,0,0.15,0.15,0,0,0.07,0,0.2,0.2,0.07,0.27,1.24,1.09,7.59
Ruben Loftus-Cheek,"MF,FW",Chelsea,24,6,998,11.1,0.54,0.18,0.72,0.54,0,0,0,0,0.25,0.25,0.07,0.33,4.68,5.5,6.76
Kevin Long,DF,Burnley,6,5,514,5.7,0,0.18,0.18,0,0,0,0,0,0.02,0.02,0.09,0.09,0.18,1.75,0
Shane Long,"FW,MF",Southampton,26,12,1272,14.1,0.35,0.07,0.43,0.35,0,0,0.21,0,0.33,0.33,0.11,0.44,0.92,1.28,6.95
Sean Longstaff,MF,Newcastle Utd,9,8,687,7.6,0.13,0,0.13,0.13,0,0,0.26,0,0.09,0.09,0.07,0.16,0.26,3.68,0.79
Ademola Lookman,"FW,MF",Everton,21,3,618,6.9,0,0.29,0.29,0,0,0,0,0,0.2,0.2,0.2,0.41,4.93,3.48,7.54
Jonas Lössl,GK,Huddersfield,31,30,2778,30.9,0,0.03,0.03,0,0,0,0.03,0,0,0,0.02,0.02,0,0,0
Dejan Lovren,DF,Liverpool,13,11,986,11,0.09,0,0.09,0.09,0,0,0.09,0,0.06,0.06,0.01,0.07,0.18,2.45,0.18
Chris Löwe,"DF,MF",Huddersfield,29,23,2057,22.9,0,0.09,0.09,0,0,0,0.09,0,0.03,0.03,0.07,0.1,2.01,2.79,3.76
Matthew Lowton,DF,Burnley,21,19,1750,19.4,0,0,0,0,0,0,0.36,0,0.03,0.03,0.04,0.07,0.93,3.81,1.96
David Luiz,DF,Chelsea,36,36,3238,36,0.08,0.06,0.14,0.08,0,0,0.08,0,0.07,0.07,0.08,0.15,1.5,6.86,0.11
Romelu Lukaku,FW,Manchester Utd,32,22,2136,23.7,0.51,0,0.51,0.51,0,0,0.17,0,0.44,0.44,0.09,0.54,1.86,2.32,8.44
James Maddison,"MF,FW",Leicester City,36,35,2831,31.5,0.22,0.22,0.44,0.19,0.03,0.06,0.13,0.03,0.23,0.19,0.26,0.44,2,6.29,4.7
Gary Madine,"FW,MF",Cardiff City,5,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,10
Harry Maguire,DF,Leicester City,31,31,2596,28.8,0.1,0,0.1,0.1,0,0,0.21,0.03,0.08,0.08,0.03,0.11,1.84,6.6,0.8
Riyad Mahrez,"FW,MF",Manchester City,27,14,1343,14.9,0.47,0.27,0.74,0.47,0,0.07,0,0,0.37,0.32,0.31,0.62,5.84,4.9,12.8
Ainsley Maitland-Niles,DF,Arsenal,16,11,987,11,0.09,0.09,0.18,0.09,0,0,0.18,0.09,0.08,0.08,0.08,0.16,2.91,5.45,6
Sadio Mané,FW,Liverpool,36,35,3077,34.2,0.64,0.03,0.67,0.64,0,0,0.06,0,0.44,0.44,0.13,0.58,3.54,3.77,8.33
Javier Manquillo,DF,Newcastle Utd,18,12,1101,12.2,0,0.25,0.25,0,0,0,0.16,0,0.01,0.01,0.06,0.06,2.13,2.38,3.2
Solly March,"FW,MF",Brighton,35,30,2463,27.4,0.04,0.18,0.22,0.04,0,0,0.04,0,0.09,0.09,0.16,0.25,2.37,2.19,7.59
Adrian Mariappa,DF,Watford,26,20,1927,21.4,0,0,0,0,0,0,0.14,0,0.03,0.03,0.03,0.06,0.14,1.92,0
Lazar Marković,MF,Fulham,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6,14
Anthony Martial,FW,Manchester Utd,27,18,1621,18,0.56,0.11,0.67,0.5,0.06,0.06,0.11,0,0.34,0.3,0.16,0.46,6.06,3.67,11.4
Adam Masina,DF,Watford,14,11,1004,11.2,0,0.09,0.09,0,0,0,0.45,0,0.01,0.01,0.07,0.08,0.89,3.48,1.16
Arthur Masuaku,DF,West Ham,23,19,1759,19.5,0,0.05,0.05,0,0,0,0.1,0,0.01,0.01,0.04,0.05,3.54,4.92,2.72
Juan Mata,"FW,MF",Manchester Utd,22,16,1289,14.3,0.21,0.14,0.35,0.21,0,0,0.21,0,0.11,0.11,0.2,0.31,1.68,5.24,6.71
Nemanja Matić,MF,Manchester Utd,28,28,2436,27.1,0.04,0,0.04,0.04,0,0,0.26,0.04,0.05,0.05,0.02,0.07,1.55,6.09,0.48
Joël Matip,DF,Liverpool,22,17,1537,17.1,0.06,0,0.06,0.06,0,0,0.18,0,0.04,0.04,0.01,0.05,1.58,3.86,0.12
Konstantinos Mavropanos,DF,Arsenal,4,3,148,1.6,0,0,0,0,0,0,0.63,0,0.06,0.06,0.19,0.25,1.88,5.63,0
Alfie Mawson,DF,Fulham,15,13,1131,12.6,0,0,0,0,0,0,0.16,0,0.01,0.01,0.01,0.02,0.08,2.06,0
Isaac Mbenza,"FW,MF",Huddersfield,22,10,986,11,0.09,0.09,0.18,0.09,0,0,0.09,0,0.09,0.09,0.08,0.17,2.27,1.64,5.18
James McArthur,MF,Crystal Palace,38,36,3058,34,0.09,0.18,0.26,0.09,0,0,0.21,0,0.12,0.12,0.1,0.22,1.24,4.18,4.03
Alex McCarthy,GK,Southampton,25,25,2250,25,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
James McCarthy,MF,Everton,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin McDonald,MF,Fulham,15,10,841,9.3,0,0,0,0,0,0,0.54,0.11,0.01,0.01,0.01,0.02,0.22,4.41,0.22
Dwight McNeil,MF,Burnley,21,19,1591,17.7,0.17,0.28,0.45,0.17,0,0,0.11,0,0.11,0.11,0.19,0.31,4.24,2.32,3.16
Scott McTominay,"MF,DF",Manchester Utd,16,9,867,9.6,0.21,0,0.21,0.21,0,0,0.1,0,0.16,0.16,0,0.16,0.83,3.54,1.25
Ben Mee,DF,Burnley,38,38,3420,38,0,0.05,0.05,0,0,0,0.24,0,0.04,0.04,0.03,0.07,0.24,2.61,0.24
Nathaniel Mendez-Laing,"MF,FW",Cardiff City,20,11,985,10.9,0.37,0.09,0.46,0.28,0.09,0.09,0,0,0.21,0.14,0.14,0.27,4.22,1.74,6.33
Benjamin Mendy,DF,Manchester City,10,10,900,10,0,0.5,0.5,0,0,0,0.1,0,0.02,0.02,0.16,0.18,4.8,7,5.9
Nampalys Mendy,MF,Leicester City,31,23,2092,23.2,0,0,0,0,0,0,0.22,0,0,0,0.01,0.01,0.69,4.48,0.82
Chris Mepham,DF,Bournemouth,13,10,850,9.4,0,0.11,0.11,0,0,0,0.11,0,0.01,0.01,0.05,0.06,0.74,2.34,0.11
Max Meyer,MF,Crystal Palace,29,15,1416,15.7,0.06,0.13,0.19,0.06,0,0,0.19,0,0.11,0.11,0.08,0.18,2.99,4.65,5.1
Luka Milivojević,MF,Crystal Palace,38,38,3420,38,0.32,0.05,0.37,0.05,0.26,0.29,0.26,0,0.29,0.06,0.08,0.14,0.84,5.76,0.39
James Milner,"MF,DF",Liverpool,31,19,1789,19.9,0.25,0.2,0.45,0.1,0.15,0.15,0.3,0.05,0.17,0.06,0.27,0.32,1.91,8.24,6.98
Yerry Mina,DF,Everton,13,10,892,9.9,0.1,0,0.1,0.1,0,0,0.3,0,0.03,0.03,0.01,0.04,0.71,3.94,0.3
Tyrone Mings,DF,Bournemouth,5,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0.06,0.06,1.25,3.75,0.63
Aleksandar Mitrović,FW,Fulham,37,37,3280,36.4,0.3,0.08,0.38,0.27,0.03,0.03,0.19,0,0.39,0.37,0.09,0.45,0.77,1.7,6.7
Henrikh Mkhitaryan,"FW,MF",Arsenal,25,19,1641,18.2,0.33,0.22,0.55,0.33,0,0,0.05,0,0.27,0.27,0.34,0.62,3.74,5.88,7.91
Nacho Monreal,DF,Arsenal,22,21,1861,20.7,0.05,0.14,0.19,0.05,0,0,0.24,0,0.06,0.06,0.08,0.15,1.55,4.2,4.59
Martín Montoya,DF,Brighton,25,24,2167,24.1,0,0.04,0.04,0,0,0,0.17,0,0.01,0.01,0.05,0.06,1.45,3.65,1.49
Aaron Mooy,"MF,FW",Huddersfield,29,25,2330,25.9,0.12,0.04,0.15,0.08,0.04,0.04,0.15,0,0.11,0.08,0.1,0.18,2.36,5.95,3.63
Álvaro Morata,FW,Chelsea,16,11,941,10.5,0.48,0,0.48,0.48,0,0,0.29,0,0.58,0.58,0.02,0.61,1.14,1.24,7.81
Alberto Moreno,DF,Liverpool,2,2,154,1.7,0,0,0,0,0,0,0,0,0,0,0.06,0.12,1.76,7.06,5.88
Wes Morgan,DF,Leicester City,22,21,1925,21.4,0.14,0,0.14,0.14,0,0,0.14,0.09,0.08,0.08,0.01,0.09,0.28,2.01,0.42
Sean Morrison,DF,Cardiff City,34,34,3039,33.8,0.03,0.09,0.12,0.03,0,0,0.18,0,0.15,0.15,0.11,0.26,0.21,1.45,0.47
Victor Moses,FW,Chelsea,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0.33,0.33,3.33,0,3.33
Steve Mounié,FW,Huddersfield,31,19,1778,19.8,0.1,0.15,0.25,0.1,0,0,0.05,0.05,0.29,0.29,0.1,0.39,1.11,1.72,4.75
Lucas Moura,"FW,MF",Tottenham,32,25,2121,23.6,0.42,0,0.42,0.42,0,0,0.13,0,0.27,0.27,0.06,0.33,3.35,2.67,8.18
Lys Mousset,FW,Bournemouth,24,1,368,4.1,0.24,0,0.24,0.24,0,0,0.24,0,0.34,0.34,0.07,0.39,1.22,2.93,10
João Moutinho,MF,Wolves,38,35,3032,33.7,0.03,0.24,0.27,0.03,0,0,0.12,0,0.02,0.02,0.19,0.21,1.01,6.53,1.42
Jacob Murphy,"MF,DF",Newcastle Utd,9,3,302,3.4,0,0.29,0.29,0,0,0,0,0,0.03,0.03,0.18,0.21,2.35,2.06,5
Josh Murphy,"MF,FW",Cardiff City,29,22,1817,20.2,0.15,0.1,0.25,0.15,0,0,0.1,0,0.2,0.2,0.19,0.4,4.01,1.14,6.24
Glenn Murray,FW,Brighton,38,30,2508,27.9,0.47,0.04,0.5,0.32,0.14,0.14,0.18,0,0.41,0.29,0.05,0.34,0.43,1.47,4.87
Shkodran Mustafi,DF,Arsenal,31,31,2611,29,0.07,0,0.07,0.07,0,0,0.31,0,0.05,0.05,0.02,0.07,0.9,4.07,0.41
Yoshinori Mutō,"FW,MF",Newcastle Utd,17,5,524,5.8,0.17,0,0.17,0.17,0,0,0.17,0,0.16,0.16,0.14,0.29,1.55,1.03,4.83
Georges-Kévin N'Koudou,FW,Tottenham,1,0,5,0.1,0,10,10,0,0,0,0,0,0,0,5,5,0,0,30
Samir Nasri,MF,West Ham,5,3,245,2.7,0,0.74,0.74,0,0,0,0,0,0.04,0.04,0.11,0.19,3.33,6.3,3.7
Marc Navarro,DF,Watford,2,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,4.44
Wilfred Ndidi,MF,Leicester City,38,37,3296,36.6,0.05,0,0.05,0.05,0,0,0.22,0,0.1,0.1,0.05,0.15,0.71,5.49,0.96
Rúben Neves,MF,Wolves,35,34,3007,33.4,0.12,0.09,0.21,0.06,0.06,0.06,0.24,0,0.12,0.07,0.06,0.13,0.45,6.17,0.36
Oumar Niasse,FW,Cardiff City,13,12,931,10.3,0,0,0,0,0,0,0,0,0.33,0.33,0.06,0.39,2.23,1.55,6.21
Oumar Niasse,FW,Everton,5,0,63,0.7,0,0,0,0,0,0,0,0,0.71,0.71,0.29,1,1.43,4.29,14.3
Eddie Nketiah,"MF,FW",Arsenal,5,0,67,0.7,1.43,0,1.43,1.43,0,0,0,0,0.29,0.29,0.14,0.43,4.29,1.43,10
Mark Noble,MF,West Ham,31,29,2291,25.5,0.2,0.2,0.39,0.04,0.16,0.16,0.24,0.04,0.15,0.02,0.07,0.09,0.9,7.73,1.84
Håvard Nordtveit,DF,Fulham,5,4,362,4,0,0.25,0.25,0,0,0,0,0,0,0,0.03,0.03,0,1.25,0
Will Norris,GK,Wolves,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Obafemi,FW,Southampton,6,1,137,1.5,0.67,0.67,1.33,0.67,0,0,0.67,0,1.13,1.13,0.27,1.4,3.33,1.33,8
Pedro Obiang,MF,West Ham,24,12,1128,12.5,0,0.08,0.08,0,0,0,0,0,0.05,0.05,0.08,0.13,0.88,5.2,1.76
Denis Odoi,DF,Fulham,31,29,2594,28.8,0,0.03,0.03,0,0,0,0.14,0,0.02,0.02,0.02,0.05,1.25,3.51,0.56
Angelo Ogbonna,DF,West Ham,24,20,1874,20.8,0.05,0.05,0.1,0.05,0,0,0.1,0,0.09,0.09,0.04,0.13,0.29,2.07,0.05
Stefano Okaka,"FW,MF",Watford,2,0,24,0.3,0,0,0,0,0,0,3.33,0,1.67,1.67,0.33,2,3.33,3.33,23.3
Shinji Okazaki,"MF,FW",Leicester City,21,1,288,3.2,0,0.31,0.31,0,0,0,0,0,0.19,0.19,0.03,0.22,0,2.19,8.13
Divock Origi,FW,Liverpool,12,4,371,4.1,0.73,0.24,0.98,0.73,0,0,0,0,0.54,0.54,0.05,0.56,3.9,1.71,6.83
Nicolás Otamendi,DF,Manchester City,18,14,1236,13.7,0,0,0,0,0,0,0.07,0,0.09,0.09,0.01,0.11,1.97,6.72,0.22
Alex Oxlade-Chamberlain,MF,Liverpool,2,0,21,0.2,0,0,0,0,0,0,0,0,2.5,2.5,0.5,3,0,20,5
Mesut Özil,"MF,FW",Arsenal,24,20,1735,19.3,0.26,0.1,0.36,0.26,0,0,0.1,0,0.09,0.09,0.21,0.3,3.89,7.56,9.02
Emerson Palmieri,DF,Chelsea,10,7,663,7.4,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.08,5.27,4.59,6.76
Sokratis Papastathopoulos,DF,Arsenal,25,25,2198,24.4,0.04,0.08,0.12,0.04,0,0,0.49,0,0.03,0.03,0.03,0.06,0.57,1.76,0.12
Callum Paterson,"FW,MF",Cardiff City,27,21,1998,22.2,0.18,0.05,0.23,0.18,0,0,0.18,0,0.25,0.25,0.13,0.37,0.59,3.06,2.84
Rui Patrício,GK,Wolves,37,37,3329,37,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
