Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Demarai Gray,"MF,FW",Leicester City,35,17,1697,18.9,0.16,0.05,0.21,0.16,0,0,0.11,0,0.13,0.13,0.18,0.31,4.23,1.96,6.67
Pascal Groß,"FW,MF",Brighton,38,35,2928,32.5,0.22,0.25,0.46,0.18,0.03,0.03,0.06,0,0.1,0.08,0.26,0.33,1.66,4.71,7.42
Marko Grujić,"MF,DF",Liverpool,3,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
İlkay Gündoğan,MF,Manchester City,30,15,1517,16.9,0.24,0.06,0.3,0.18,0.06,0.06,0.18,0,0.18,0.14,0.1,0.24,3.61,9.11,4.91
Florent Hadergjonaj,"DF,MF",Huddersfield,23,19,1674,18.6,0,0.05,0.05,0,0,0,0.16,0,0.02,0.02,0.08,0.09,2.15,3.33,5.97
Massadio Haïdara,FW,Newcastle Utd,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Hamer,GK,Leicester City,4,3,275,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rekeem Harper,MF,West Brom,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,5,0
Joe Hart,GK,West Ham,19,19,1710,19,0,0.05,0.05,0,0,0,0,0,0,0,0.04,0.04,0,0,0
Isaac Hayden,MF,Newcastle Utd,26,15,1374,15.3,0.07,0,0.07,0.07,0,0,0.46,0,0.07,0.07,0.04,0.1,1.11,2.94,1.5
Eden Hazard,"FW,MF",Chelsea,34,28,2422,26.9,0.45,0.15,0.59,0.37,0.07,0.07,0.07,0,0.29,0.23,0.24,0.47,7.47,8.1,11.2
Tom Heaton,GK,Burnley,4,4,305,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Hefele,DF,Huddersfield,2,0,33,0.4,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0
Ahmed Hegazi,DF,West Brom,38,38,3386,37.6,0.05,0,0.05,0.05,0,0,0.11,0,0.05,0.05,0.02,0.06,0.24,1.73,0.21
Tomer Hemed,FW,Brighton,16,9,849,9.4,0.21,0.21,0.43,0.21,0,0,0,0,0.2,0.2,0.01,0.21,0.64,1.38,5.43
Jordan Henderson,MF,Liverpool,27,25,2171,24.1,0.04,0.04,0.08,0.04,0,0,0.04,0,0.05,0.05,0.07,0.12,1.33,10.3,1.54
Jeff Hendrick,"FW,MF",Burnley,34,29,2331,25.9,0.08,0.08,0.15,0.08,0,0,0.04,0,0.08,0.08,0.1,0.18,1.43,3.09,4.4
Wayne Hennessey,GK,Crystal Palace,27,27,2430,27,0,0,0,0,0,0,0.04,0,0,0,0.02,0.02,0,0,0
Javier Hernández,FW,West Ham,28,16,1548,17.2,0.47,0,0.47,0.47,0,0,0.17,0,0.29,0.29,0.08,0.37,0.58,1.8,5.99
Ander Herrera,MF,Manchester Utd,26,13,1268,14.1,0,0.14,0.14,0,0,0,0.35,0,0.03,0.03,0.11,0.13,0.85,5.74,1.35
Son Heung-min,FW,Tottenham,37,27,2317,25.7,0.47,0.23,0.7,0.47,0,0,0,0,0.4,0.4,0.24,0.64,4.32,3.58,13.2
Wesley Hoedt,DF,Southampton,28,28,2520,28,0,0.04,0.04,0,0,0,0.25,0,0.05,0.05,0.02,0.07,0.75,5.11,0.11
Jonathan Hogg,MF,Huddersfield,30,29,2398,26.6,0,0,0,0,0,0,0.34,0.08,0.02,0.02,0.02,0.03,0.79,5.19,0.38
Rob Holding,DF,Arsenal,12,9,822,9.1,0,0,0,0,0,0,0.33,0,0.01,0.01,0,0.02,0.66,5.16,0.22
José Holebas,DF,Watford,28,26,2382,26.5,0,0.15,0.15,0,0,0,0.26,0,0.02,0.02,0.12,0.14,2,3.7,3.17
Mason Holgate,DF,Everton,15,13,1184,13.2,0,0,0,0,0,0,0.23,0,0.05,0.05,0.05,0.09,0.61,3.33,1.89
Callum Hudson-Odoi,"FW,DF",Chelsea,2,0,29,0.3,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,16.7,6.67,16.7
Will Hughes,MF,Watford,15,11,990,11,0.18,0.27,0.45,0.18,0,0,0,0,0.05,0.05,0.14,0.19,1.45,5.45,5.27
Jordan Hugill,FW,West Ham,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uwe Hünemeier,DF,Brighton,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Emerson Hyndman,MF,Bournemouth,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Højbjerg,MF,Southampton,23,19,1670,18.6,0,0,0,0,0,0,0.32,0,0.05,0.05,0.03,0.08,1.02,4.84,1.99
Jordon Ibe,"MF,FW",Bournemouth,32,22,1995,22.2,0.09,0.27,0.36,0.09,0,0,0.05,0,0.14,0.14,0.15,0.28,3.51,4.28,6.71
Vicente Iborra,MF,Leicester City,19,17,1410,15.7,0.19,0,0.19,0.19,0,0,0,0,0.11,0.11,0.03,0.14,0.51,5.03,0.96
Zlatan Ibrahimović,"MF,FW",Manchester Utd,5,1,106,1.2,0,0,0,0,0,0,0,0,0.17,0.17,0.08,0.25,5,7.5,10
Kelechi Iheanacho,"FW,MF",Leicester City,21,7,830,9.2,0.33,0.33,0.65,0.33,0,0,0.22,0,0.45,0.45,0.25,0.68,2.28,2.83,5.87
Tom Ince,"MF,FW",Huddersfield,33,27,2452,27.2,0.07,0,0.07,0.07,0,0,0,0,0.24,0.24,0.05,0.29,2.1,2.21,4.6
Danny Ings,FW,Liverpool,8,3,267,3,0.33,0,0.33,0.33,0,0,0,0,0.37,0.37,0.03,0.43,0.67,3,7.67
Stephen Ireland,"MF,FW",Stoke City,4,1,131,1.5,0,0,0,0,0,0,0.67,0,0.27,0.27,0,0.27,0,4.67,3.33
Alex Iwobi,"MF,FW",Arsenal,26,22,1830,20.3,0.15,0.25,0.39,0.15,0,0,0.05,0,0.19,0.19,0.17,0.36,4.58,6.8,7.19
José Izquierdo,"MF,FW",Brighton,32,23,1984,22,0.23,0.14,0.36,0.23,0,0,0.09,0,0.17,0.17,0.1,0.27,3.05,1.64,7.32
Phil Jagielka,DF,Everton,25,23,2065,22.9,0,0,0,0,0,0,0.09,0,0.02,0.02,0,0.02,0.17,2.31,0.13
Eldin Jakupović,GK,Leicester City,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty James,MF,Leicester City,13,11,993,11,0,0,0,0,0,0,0.18,0,0.12,0.12,0.01,0.14,0.64,2.55,1.27
Daryl Janmaat,DF,Watford,23,21,1820,20.2,0.15,0,0.15,0.15,0,0,0.15,0,0.09,0.09,0.05,0.14,1.44,5.3,2.72
Vincent Janssen,DF,Tottenham,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesé,"FW,MF",Stoke City,13,8,614,6.8,0.15,0.15,0.29,0.15,0,0,0,0,0.13,0.13,0.1,0.24,2.79,2.06,7.5
Gabriel Jesus,FW,Manchester City,29,19,1668,18.5,0.7,0.16,0.86,0.7,0,0.11,0.32,0,0.75,0.66,0.11,0.77,1.51,2.65,9.78
Glen Johnson,DF,Stoke City,9,7,547,6.1,0,0,0,0,0,0,0.49,0,0.02,0.02,0.03,0.05,0.82,3.77,1.48
Phil Jones,DF,Manchester Utd,23,23,1973,21.9,0,0,0,0,0,0,0.09,0,0.02,0.02,0,0.02,0.59,2.05,0
Joselu,FW,Newcastle Utd,30,19,1712,19,0.21,0.05,0.26,0.21,0,0.05,0.11,0,0.32,0.27,0.06,0.34,0.26,2.16,5.63
Mathias Jørgensen,DF,Huddersfield,38,38,3420,38,0,0.05,0.05,0,0,0,0.16,0,0.05,0.05,0.02,0.08,0.55,3.16,0.21
Christian Kabasele,DF,Watford,28,27,2330,25.9,0.08,0,0.08,0.08,0,0,0.19,0,0.03,0.03,0,0.03,0.39,2.86,0.27
Younès Kaboul,DF,Watford,2,2,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1.18,4.12,0
Elias Kachunga,"FW,MF",Huddersfield,19,17,1329,14.8,0.07,0.07,0.14,0.07,0,0,0.07,0,0.13,0.13,0.04,0.18,2.16,1.62,6.42
Sullay Kaikai,MF,Crystal Palace,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Harry Kane,FW,Tottenham,37,35,3076,34.2,0.88,0.06,0.94,0.82,0.06,0.09,0.15,0,0.73,0.65,0.08,0.73,1.7,2.75,7.63
N'Golo Kanté,MF,Chelsea,34,34,2994,33.3,0.03,0.03,0.06,0.03,0,0,0.09,0,0.02,0.02,0.09,0.11,2.64,8.23,1.35
Loris Karius,GK,Liverpool,19,19,1710,19,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
Orestis Karnezis,GK,Watford,15,14,1292,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram Kayal,MF,Brighton,19,8,745,8.3,0,0,0,0,0,0,0.24,0,0.02,0.02,0.06,0.08,0.48,3.25,1.57
Michael Keane,DF,Everton,30,29,2560,28.4,0,0.04,0.04,0,0,0,0.11,0,0.04,0.04,0.02,0.06,0.39,2.92,0.11
Martin Kelly,DF,Crystal Palace,15,12,1195,13.3,0,0,0,0,0,0,0.08,0,0.03,0.03,0.01,0.05,0.38,1.2,0.23
Kenedy,"MF,DF",Newcastle Utd,13,13,1023,11.4,0.18,0.18,0.35,0.18,0,0,0.09,0,0.21,0.21,0.15,0.37,2.63,1.84,4.82
Jonjoe Kenny,DF,Everton,19,17,1590,17.7,0,0.06,0.06,0,0,0,0.11,0,0.01,0.01,0.08,0.09,0.9,2.71,2.88
Andy King,MF,Leicester City,11,5,537,6,0.17,0,0.17,0.17,0,0,0.17,0,0.08,0.08,0.02,0.1,0.5,2.17,1
Andy King,MF,Swansea City,11,9,715,7.9,0.25,0.13,0.38,0.25,0,0,0.13,0,0.13,0.13,0.03,0.15,0.63,4.81,0.63
Joshua King,"FW,MF",Bournemouth,33,27,2453,27.3,0.29,0.11,0.4,0.22,0.07,0.07,0.11,0,0.24,0.18,0.18,0.36,3.08,3.04,7.88
Davy Klaassen,"MF,FW",Everton,7,3,251,2.8,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.07,0.36,3.93,1.43
Ragnar Klavan,DF,Liverpool,19,16,1451,16.1,0.06,0,0.06,0.06,0,0,0,0,0.06,0.06,0.01,0.06,0.93,4.53,0.31
Anthony Knockaert,"MF,FW",Brighton,33,27,2421,26.9,0.11,0.04,0.15,0.11,0,0,0.15,0.04,0.15,0.15,0.12,0.27,3.42,4.61,5.69
Sead Kolašinac,DF,Arsenal,27,25,2147,23.9,0.08,0.17,0.25,0.08,0,0,0.13,0,0.09,0.09,0.15,0.24,2.85,4.39,7.78
Vincent Kompany,DF,Manchester City,17,17,1394,15.5,0.06,0.06,0.13,0.06,0,0,0.39,0,0.05,0.05,0.03,0.08,2,5.48,0.19
Terence Kongolo,DF,Huddersfield,13,11,1049,11.7,0,0,0,0,0,0,0,0,0.03,0.03,0.01,0.03,0.6,3.08,1.79
Laurent Koscielny,DF,Arsenal,25,25,2225,24.7,0.08,0,0.08,0.08,0,0,0.16,0,0.08,0.08,0.02,0.09,1.01,5.02,0.4
Cheikhou Kouyaté,MF,West Ham,33,32,2799,31.1,0.06,0.1,0.16,0.06,0,0,0.16,0,0.09,0.09,0.04,0.12,0.87,2.12,2.06
Bojan Krkić,MF,Stoke City,1,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0.13,1.25,2.5,3.75
Grzegorz Krychowiak,MF,West Brom,27,20,1641,18.2,0,0.11,0.11,0,0,0,0.11,0,0.04,0.04,0.1,0.14,1.21,5.55,1.37
Rajiv van La Parra,"FW,MF",Huddersfield,33,26,2137,23.7,0.13,0,0.13,0.08,0.04,0.04,0.13,0.04,0.13,0.1,0.04,0.14,4.81,2.74,5.74
Alexandre Lacazette,FW,Arsenal,32,26,2202,24.5,0.57,0.16,0.73,0.49,0.08,0.08,0.04,0,0.56,0.49,0.18,0.67,1.59,2.41,9.51
Freddie Ladapo,FW,Crystal Palace,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
Adam Lallana,"MF,FW",Liverpool,12,1,308,3.4,0,0,0,0,0,0,0.29,0,0.44,0.44,0.12,0.53,3.53,9.71,11.2
Érik Lamela,"FW,MF",Tottenham,25,7,843,9.4,0.21,0.21,0.43,0.21,0,0,0.43,0,0.36,0.36,0.21,0.57,3.19,4.89,12.3
Manuel Lanzini,"MF,FW",West Ham,27,23,2042,22.7,0.22,0.26,0.48,0.22,0,0.04,0.18,0,0.17,0.14,0.18,0.32,2.86,6.87,4.23
Aymeric Laporte,DF,Manchester City,9,9,806,9,0,0,0,0,0,0,0.11,0,0.01,0.01,0.01,0.02,1.67,8,0.56
Jamaal Lascelles,DF,Newcastle Utd,33,32,2928,32.5,0.09,0,0.09,0.09,0,0,0.15,0,0.03,0.03,0.02,0.06,0.52,2.25,0.31
Florian Lejeune,DF,Newcastle Utd,24,24,2103,23.4,0,0.09,0.09,0,0,0,0.13,0,0.03,0.03,0.06,0.09,0.77,2.86,0.17
Mario Lemina,MF,Southampton,25,20,1720,19.1,0.05,0.05,0.1,0.05,0,0,0.1,0,0.04,0.04,0.04,0.08,2.67,4.5,1.88
Aaron Lennon,MF,Burnley,14,13,1118,12.4,0,0.16,0.16,0,0,0,0.16,0,0.05,0.05,0.06,0.11,2.1,2.26,4.84
Aaron Lennon,"FW,MF",Everton,15,9,793,8.8,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.06,1.93,2.16,3.75
Victor Lindelöf,DF,Manchester Utd,17,13,1285,14.3,0,0,0,0,0,0,0.07,0,0,0,0.02,0.02,0.77,2.94,0.42
Jesse Lingard,"MF,FW",Manchester Utd,33,20,1817,20.2,0.4,0.25,0.64,0.4,0,0,0.1,0,0.35,0.35,0.14,0.49,3.86,3.71,7.08
Jake Livermore,MF,West Brom,34,30,2674,29.7,0.07,0.07,0.13,0.07,0,0,0.17,0,0.08,0.08,0.06,0.14,0.88,4.48,1.85
Fernando Llorente,"FW,MF",Tottenham,16,1,238,2.6,0.38,0,0.38,0.38,0,0,0.38,0,0.38,0.38,0.08,0.46,1.15,1.54,12.3
Hugo Lloris,GK,Tottenham,36,36,3240,36,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Jürgen Locadia,"FW,MF",Brighton,6,3,224,2.5,0.4,0.4,0.8,0.4,0,0,0,0,0.44,0.44,0.04,0.48,0.8,1.6,4.4
Ruben Loftus-Cheek,MF,Crystal Palace,24,21,1874,20.8,0.1,0.14,0.24,0.1,0,0,0.05,0,0.17,0.17,0.15,0.32,4.52,5.1,6.06
Joe Lolley,"FW,MF",Huddersfield,6,2,221,2.5,0.4,0,0.4,0.4,0,0,0.4,0,0.04,0.04,0.04,0.08,4.4,4.4,6.8
Kevin Long,DF,Burnley,16,16,1440,16,0.06,0.13,0.19,0.06,0,0,0.06,0,0.07,0.07,0.08,0.16,0.06,1.75,0.06
Shane Long,FW,Southampton,30,15,1582,17.6,0.11,0.06,0.17,0.11,0,0,0.34,0,0.21,0.21,0.07,0.28,0.97,1.19,8.58
Ademola Lookman,"FW,MF",Everton,7,1,159,1.8,0,0,0,0,0,0,0,0,0.06,0.06,0.28,0.33,4.44,3.33,3.89
Jonas Lössl,GK,Huddersfield,38,38,3420,38,0,0.03,0.03,0,0,0,0.03,0,0,0,0.02,0.02,0,0.05,0
Dejan Lovren,DF,Liverpool,29,24,2127,23.6,0.08,0.04,0.13,0.08,0,0,0.17,0,0.06,0.06,0.06,0.11,0.85,4.15,0.3
Chris Löwe,DF,Huddersfield,23,19,1588,17.6,0,0,0,0,0,0,0.06,0,0.02,0.02,0.02,0.04,1.93,3.12,2.78
Matthew Lowton,DF,Burnley,26,25,2295,25.5,0,0.12,0.12,0,0,0,0.04,0,0,0,0.06,0.07,0.71,3.22,2.71
David Luiz,"DF,MF",Chelsea,10,9,840,9.3,0.11,0,0.11,0.11,0,0,0.43,0.11,0.1,0.1,0,0.11,2.04,3.33,0.43
Romelu Lukaku,FW,Manchester Utd,34,33,2867,31.9,0.5,0.22,0.72,0.5,0,0.03,0.13,0,0.41,0.39,0.15,0.53,1.79,1.97,6.77
Dodi Lukebakio,"MF,FW",Watford,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,5,15
Levi Lumeka,FW,Crystal Palace,1,0,26,0.3,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,6.67,0,10
Harry Maguire,DF,Leicester City,38,38,3420,38,0.05,0.11,0.16,0.05,0,0,0.18,0,0.07,0.07,0.11,0.18,1.53,4.68,0.47
Riyad Mahrez,"MF,FW",Leicester City,36,34,2950,32.8,0.37,0.3,0.67,0.37,0,0,0.06,0,0.2,0.2,0.22,0.42,3.69,5.79,5.82
Ainsley Maitland-Niles,"DF,MF",Arsenal,15,8,914,10.2,0,0,0,0,0,0,0.1,0,0.02,0.02,0.09,0.11,2.06,3.43,5.69
Scott Malone,DF,Huddersfield,22,12,1119,12.4,0,0.08,0.08,0,0,0,0.24,0,0.04,0.04,0.04,0.08,3.87,4.11,5.56
Sadio Mané,FW,Liverpool,29,28,2190,24.3,0.41,0.29,0.7,0.41,0,0,0.12,0.04,0.44,0.44,0.22,0.66,4.61,4.94,11.1
Eliaquim Mangala,DF,Everton,2,2,134,1.5,0,0,0,0,0,0,0,0,0.07,0.07,0,0.07,2,4.67,0
Eliaquim Mangala,DF,Manchester City,9,4,488,5.4,0,0,0,0,0,0,0,0,0.02,0.02,0,0.04,0.93,2.78,0.19
Javier Manquillo,DF,Newcastle Utd,21,20,1758,19.5,0,0.05,0.05,0,0,0,0.1,0,0.01,0.01,0.07,0.07,1.49,2.82,1.69
Solly March,"MF,FW",Brighton,36,18,1851,20.6,0.05,0.05,0.1,0.05,0,0,0.15,0,0.07,0.07,0.07,0.14,2.86,2.91,6.84
Adrian Mariappa,DF,Watford,28,24,2210,24.6,0,0,0,0,0,0,0.16,0,0.03,0.03,0.01,0.03,0.33,2.44,0.24
João Mário,MF,West Ham,13,12,1022,11.4,0.18,0.09,0.26,0.18,0,0,0,0,0.15,0.15,0.12,0.27,2.98,3.77,6.49
Anthony Martial,FW,Manchester Utd,30,18,1582,17.6,0.51,0.28,0.8,0.45,0.06,0.06,0.06,0,0.36,0.31,0.29,0.6,6.08,2.95,10.3
Cuco Martina,DF,Everton,21,20,1830,20.3,0,0.1,0.1,0,0,0,0.1,0,0,0,0.07,0.07,1.38,3.35,3.65
Bruno Martins Indi,DF,Stoke City,17,14,1243,13.8,0,0,0,0,0,0,0.22,0,0.07,0.07,0.01,0.08,0.14,2.03,0.29
Arthur Masuaku,DF,West Ham,27,21,1870,20.8,0,0.14,0.14,0,0,0,0.24,0,0.01,0.01,0.1,0.11,4.52,2.69,5.53
Juan Mata,FW,Manchester Utd,28,23,1922,21.4,0.14,0.23,0.37,0.14,0,0,0.05,0,0.17,0.17,0.21,0.39,2.15,4.72,7.57
Nemanja Matić,MF,Manchester Utd,36,35,3118,34.6,0.03,0.03,0.06,0.03,0,0,0.17,0,0.02,0.02,0.05,0.07,2.14,6.85,0.66
Joël Matip,DF,Liverpool,25,22,1997,22.2,0.05,0,0.05,0.05,0,0,0.14,0,0.09,0.09,0.01,0.1,1.04,4.86,0.23
Konstantinos Mavropanos,DF,Arsenal,3,3,195,2.2,0,0,0,0,0,0,0,0.45,0,0,0,0,0.45,2.27,0
Alfie Mawson,DF,Swansea City,38,38,3420,38,0.05,0.03,0.08,0.05,0,0,0.08,0,0.05,0.05,0.02,0.07,0.76,2.42,0.21
Eric Maxim Choupo-Moting,"FW,MF",Stoke City,30,26,2314,25.7,0.19,0.19,0.39,0.19,0,0,0.12,0,0.23,0.23,0.12,0.35,2.8,2.18,6.73
Chancel Mbemba,DF,Newcastle Utd,9,7,672,7.5,0,0,0,0,0,0,0,0,0,0,0.07,0.07,1.2,2.8,1.47
James McArthur,MF,Crystal Palace,33,27,2431,27,0.19,0.04,0.22,0.19,0,0,0.19,0,0.14,0.14,0.08,0.22,1.19,3.96,3.48
Gareth McAuley,DF,West Brom,9,5,458,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.59,1.96,0
Oliver McBurnie,"FW,MF",Swansea City,11,2,276,3.1,0,0.32,0.32,0,0,0,0,0,0.13,0.13,0.23,0.35,1.29,2.9,8.39
Alex McCarthy,GK,Southampton,18,18,1620,18,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0
James McCarthy,MF,Everton,4,3,205,2.3,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0,5.22,1.74
James McClean,"MF,FW",West Brom,30,14,1406,15.6,0.06,0,0.06,0.06,0,0,0.45,0,0.12,0.12,0.05,0.17,3.14,0.77,6.03
Sam McQueen,"DF,MF",Southampton,7,1,148,1.6,0,0,0,0,0,0,0,0,0,0,0.13,0.13,4.38,2.5,3.13
Scott McTominay,MF,Manchester Utd,13,7,634,7,0,0,0,0,0,0,0.29,0,0,0,0,0.01,1.57,6.86,1.14
Ben Mee,DF,Burnley,29,29,2610,29,0,0,0,0,0,0,0.17,0,0.07,0.07,0.02,0.08,0.17,2.66,0.1
Benjamin Mendy,"DF,FW",Manchester City,7,4,363,4,0,0.25,0.25,0,0,0,0.5,0,0.03,0.03,0.2,0.23,5.25,6.75,15.5
Mikel Merino,MF,Newcastle Utd,24,14,1347,15,0.07,0.07,0.13,0.07,0,0,0.27,0,0.04,0.04,0.06,0.1,1.67,7.2,1
Per Mertesacker,DF,Arsenal,6,4,366,4.1,0.24,0,0.24,0.24,0,0,0,0,0.05,0.05,0,0.05,0,1.46,0.24
Roque Mesa,MF,Swansea City,11,9,754,8.4,0,0,0,0,0,0,0.36,0,0.02,0.02,0.02,0.05,1.43,4.29,0.12
Simon Mignolet,GK,Liverpool,19,19,1710,19,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0
Luka Milivojević,MF,Crystal Palace,36,35,3080,34.2,0.29,0.03,0.32,0.09,0.2,0.23,0.23,0,0.24,0.05,0.03,0.08,0.7,5.26,0.53
James Milner,MF,Liverpool,32,16,1775,19.7,0,0.15,0.15,0,0,0,0.15,0,0.06,0.06,0.16,0.22,2.99,11.1,8.27
Tyrone Mings,DF,Bournemouth,4,3,201,2.2,0,0,0,0,0,0,0.45,0,0,0,0.05,0.05,0.45,3.64,0.45
Kevin Mirallas,"FW,MF",Everton,5,2,138,1.5,0,0,0,0,0,0,0.67,0,0.13,0.13,0.07,0.13,6.67,2,7.33
Aleksandar Mitrović,FW,Newcastle Utd,6,0,95,1.1,0.91,0,0.91,0.91,0,0,0,0,1.09,1.09,0.18,1.18,3.64,2.73,13.6
Henrikh Mkhitaryan,"FW,MF",Arsenal,11,9,794,8.8,0.23,0.45,0.68,0.23,0,0,0,0,0.17,0.17,0.32,0.48,3.86,6.25,9.2
Henrikh Mkhitaryan,"MF,FW",Manchester Utd,15,11,922,10.2,0.1,0.49,0.59,0.1,0,0,0.2,0,0.08,0.08,0.29,0.37,3.92,5.98,6.76
Nacho Monreal,DF,Arsenal,28,26,2243,24.9,0.2,0.08,0.28,0.2,0,0,0.12,0,0.07,0.07,0.1,0.17,1.65,5.54,2.93
Aaron Mooy,MF,Huddersfield,36,34,3067,34.1,0.12,0.09,0.21,0.09,0.03,0.03,0.12,0,0.09,0.06,0.12,0.18,1.61,7.01,2.26
Álvaro Morata,FW,Chelsea,31,24,2061,22.9,0.48,0.26,0.74,0.48,0,0,0.31,0,0.57,0.57,0.14,0.7,2.36,2.01,9.96
Alberto Moreno,DF,Liverpool,16,14,1266,14.1,0,0,0,0,0,0,0.07,0,0.04,0.04,0.06,0.09,2.27,4.18,5.74
Wes Morgan,DF,Leicester City,32,32,2817,31.3,0,0,0,0,0,0,0.13,0,0.05,0.05,0.01,0.06,0.42,1.6,0.35
James Morrison,MF,West Brom,4,2,207,2.3,0.43,0,0.43,0.43,0,0,0,0,0.43,0.43,0.04,0.48,0.43,4.78,6.96
Victor Moses,"DF,MF",Chelsea,28,25,2110,23.4,0.13,0.13,0.26,0.13,0,0,0.13,0,0.13,0.13,0.1,0.23,4.06,2.82,8.68
Steve Mounié,FW,Huddersfield,28,21,1855,20.6,0.34,0.05,0.39,0.34,0,0,0.1,0,0.25,0.25,0.09,0.34,0.63,1.31,4.51
Lucas Moura,"FW,MF",Tottenham,6,2,210,2.3,0,0.43,0.43,0,0,0,0,0,0.09,0.09,0.13,0.17,6.52,5.22,16.1
Lys Mousset,"FW,MF",Bournemouth,23,4,596,6.6,0.3,0,0.3,0.3,0,0,0.15,0,0.18,0.18,0.12,0.32,2.73,2.42,8.03
Jacob Murphy,"MF,FW",Newcastle Utd,25,13,1148,12.8,0.08,0.08,0.16,0.08,0,0,0,0,0.14,0.14,0.1,0.24,3.75,2.5,6.64
Jamie Murphy,MF,Brighton,4,1,168,1.9,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,3.68,2.11,7.37
Glenn Murray,FW,Brighton,35,25,2192,24.4,0.49,0,0.49,0.33,0.16,0.25,0.37,0,0.49,0.31,0.07,0.37,0.49,1.56,5.66
Charly Musonda Jr.,FW,Chelsea,3,0,37,0.4,0,0,0,0,0,0,0,0,0.5,0.5,1.25,1.75,2.5,2.5,10
Shkodran Mustafi,DF,Arsenal,27,25,2273,25.3,0.12,0.04,0.16,0.12,0,0,0.24,0,0.03,0.03,0.05,0.08,0.47,3.64,0.36
Boaz Myhill,GK,West Brom,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Georges-Kévin N'Koudou,MF,Tottenham,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kévin N'Koudou,"MF,FW",Burnley,8,2,228,2.5,0,0,0,0,0,0,0.4,0,0.04,0.04,0,0.08,5.2,2,6
Luciano Narsingh,"FW,MF",Swansea City,18,5,625,6.9,0.14,0,0.14,0.14,0,0,0,0,0.12,0.12,0.16,0.29,4.35,2.17,10.6
Kyle Naughton,DF,Swansea City,34,34,3030,33.7,0,0.06,0.06,0,0,0,0.03,0,0.01,0.01,0.01,0.02,1.48,5.73,2.61
Badou Ndiaye,MF,Stoke City,13,13,1138,12.6,0.16,0.08,0.24,0.16,0,0,0.4,0,0.13,0.13,0.02,0.15,0.95,3.65,1.59
Wilfred Ndidi,MF,Leicester City,33,33,2898,32.2,0,0.09,0.09,0,0,0,0.25,0.12,0.07,0.07,0.02,0.08,0.93,4.22,1.49
Reiss Nelson,"FW,MF",Arsenal,3,2,145,1.6,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,1.88,5,8.13
Julien Ngoy,MF,Stoke City,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Oumar Niasse,FW,Everton,22,10,1087,12.1,0.66,0.17,0.83,0.66,0,0,0.17,0,0.58,0.58,0.12,0.69,1.74,1.4,8.76
Eddie Nketiah,FW,Arsenal,3,0,20,0.2,0,5,5,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0
Lukas Nmecha,FW,Manchester City,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Noble,MF,West Ham,29,28,2400,26.7,0.15,0,0.15,0.07,0.07,0.07,0.22,0,0.09,0.03,0.07,0.1,0.37,5.36,0.94
Allan Nyom,DF,West Brom,29,25,2310,25.7,0,0.04,0.04,0,0,0,0.27,0,0,0,0.04,0.05,1.4,2.26,2.76
