match_id,goals,assists,direct_goal_contributions,non_penalty_goals,penalties_scored,penalties_attempted,yellow_cards,red_cards,expected_goals,non_penalty_expected_goals,expected_assisted_goals,progressive_carries,progressive_passes,total_passing_distance,total_progressive_passing_distance,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,shots,shots_on_target,average_shot_distance,shots_from_free_kicks,penalties_made,touches,touches_in_defensive_penalty_area,touches_in_defensive_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty_area,live_ball_touches,take_ons_attempted,take_ons_succeeded,times_tackled_during_take_on,carries,total_carrying_distance,progressive_carrying_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,tackles,tackles_won,defensive_third_tackles,middle_third_tackles,attacking_third_tackles,dribblers_tackled,dribbler_tackles_attempted,shots_blocked,passes_blocked,interceptions,clearances,errors_leading_to_shot,goals_against,shots_on_target_against,saves,clean_sheets,penalties_faced,penalties_allowed,penalties_saved,penalties_missed,competition_id,home_team_id,away_team_id,referee_id,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_team_at_home_mean_goal_difference,home_team_overall_mean_goal_difference,away_team_at_away_mean_goal_difference,away_team_overall_mean_goal_difference,head_to_head_goal_difference
m-00645,-0.012074484456755874,-0.05275469375192368,-0.06482917820867957,-0.003071714373653389,-0.009002770083102492,-0.009895352416128038,-0.08346568174823017,0.020178516466605113,-0.04673191751308097,-0.040927054478300966,-0.052210526315789464,-1.701234225915666,-1.4790027700831019,-140.79816866728217,-115.40392736226532,-5.576949830717144,-6.588301015697141,-1.9338073253308665,-3.4745860264696833,-0.7049830717143735,-2.745838719606033,-0.0769076638965836,-0.7065927977839334,-0.02488457987072934,-0.735029239766082,-0.19623884272083716,0.25007079101261914,0.15612188365650984,-0.25641151123422573,-0.009722991689750682,-0.009002770083102492,-18.971397353031694,-3.368002462296092,-6.610409356725149,-2.674001231148043,-9.972022160664821,-1.1147768544167442,-18.961502000615564,-2.0426192674669124,-1.0987534626038782,-0.9438658048630348,-10.534976915974141,-64.08915358571868,-30.35206832871652,-1.0171806709756848,-0.5959464450600184,-0.49660818713450294,-0.2905324715297013,-9.231698984302865,-3.5941212680824863,-0.7894521391197288,-0.15205909510618662,-0.3009110495537087,-0.3302523853493384,-0.15828870421668204,-0.1645552477685442,-0.5256909818405664,-0.11120960295475549,-0.5702523853493382,-0.9264050477069866,-0.8965927977839343,-0.027032933210218536,-0.12770083102493077,-0.4260387811634351,-0.2950138504155125,-0.0024930747922437715,-0.02077562326869806,-0.020221606648199445,0.0013850415512465378,-0.0019390581717451524,001,t-00014,t-00022,r-00002,2,0,14,14,4,4,7,4,15,13,0,1,0,0,0.0,-1.6,-2.0,1.8,1
m-00646,0.10814404432132961,0.07085564789165898,0.1789996922129886,0.09824561403508772,0.009898430286241917,0.012923976608187133,0.010446291166512724,0.01195752539242844,0.20380917205293933,0.19534164358264086,0.0553604185903355,3.059504462911665,-1.4527793167128338,-324.4574115112344,-107.19249923053249,5.8259649122807,7.985346260387814,-10.01008002462296,-8.117531548168671,-4.348399507540782,-5.127860880270854,0.04539550630963372,0.2782825484764544,-2.1355370883348725,0.6541828254847645,0.22417051400430899,1.5718251769775318,0.567023699599877,0.17828931979070506,-0.11091104955370885,0.009898430286241917,6.027208371806728,3.4731886734379858,-3.3361742074484484,-7.272797783933516,17.15308710372422,3.986709756848261,6.0142843951985245,2.6162788550323177,1.3961311172668511,1.217962449984611,-0.5001815943367092,41.92889504462919,12.677728531855974,1.2166051092643895,1.2383441058787321,2.010821791320406,1.5688919667590029,0.7342105263157805,7.753228685749463,-0.11505694059710621,0.18298553401046505,-0.07402893197907048,-0.16764542936288082,0.12661742074484456,-0.012557710064635332,-0.7018374884579871,-0.42393044013542625,0.8319606032625426,-0.04509695290858673,0.297051400430901,-0.02612496152662354,0.22728224068944294,0.7260110803324104,0.5156140350877195,0.03311788242536166,0.030458602646968303,0.016888273314866118,0.00332409972299169,0.010246229609110495,001,t-00014,t-00023,r-00007,3,1,13,17,6,2,4,9,13,8,1,3,0,0,0.4,-1.6,-1.0,0.8,0
m-00647,0.005630963373345538,-0.5866097260695599,-0.580978762696214,0.01791320406278843,-0.012282240689442905,-0.023105570944906124,-0.477743921206525,0.03269929208987381,-0.10222422283779618,-0.08097922437673127,-0.45058171745152353,-6.8906048014773775,-24.618016312711607,-2132.6539950754072,-215.35405509387485,-69.52671437365343,-78.17080178516467,-60.98958448753463,-75.42860110803323,-5.403953524161279,-5.769601415820246,-0.5984527546937518,-4.62659433671899,-19.45441212680825,-5.260861803631887,-0.6850677131425054,-2.7444198214835342,-0.7042151431209605,-2.286967682363804,-0.4599369036626655,-0.012282240689442905,-190.1963265620191,39.29543859649124,3.61279316712836,-127.17874115112343,-68.35087411511235,-3.868981224992305,-190.17322099107417,-3.0269959987688515,-2.9195060018467216,-0.10728685749461347,-114.7209433671899,-614.134048938135,-336.235647891659,-6.66975838719606,-0.18152970144659894,-2.92342566943675,-2.074866112650046,-148.3458417974761,-11.123331794398277,-5.193793474915359,-3.927983995075407,-2.362037550015389,-2.0829424438288706,-0.7488134810710989,-1.8644075100030775,-4.771338873499538,-0.6231948291782086,-2.369970760233918,-2.9580224684518313,-6.303741151123421,0.13321021852877812,1.8472899353647274,6.02827485380117,4.170378578024008,0.545440135426285,0.23586642043705755,0.18859495229301323,0.03231301939058172,0.014958448753462602,001,t-00017,t-00001,r-00002,1,1,10,9,3,4,3,4,15,14,3,2,0,1,0.6,1.2,-1.2,1.6,-3
m-00648,-1.0015681748230225,-0.386528162511542,-1.3880963373345643,-1.0209095106186519,0.019341335795629425,0.006472760849492151,-0.013662665435518556,0.02041551246537396,-0.6828147122191445,-0.6880249307479225,-0.4214333641120344,-1.9198291782086794,-3.1157971683594936,1470.3304509079715,1024.4577916281933,4.308493382579256,3.106049553708843,34.58021391197291,36.05993228685749,15.6137919359803,30.055124653739608,-0.3136029547553093,-3.062907048322561,-0.5093120960295474,-2.0993336411203445,-0.0038504155124654063,-5.436138811942136,-2.3184472145275468,0.48712157586949834,-0.36186672822406896,0.019341335795629425,65.16125730994153,46.11793628808864,87.33067405355493,9.719521391197304,-31.83857648507233,-7.442368421052633,65.14700369344415,-3.1851738996614336,-1.0251708217913205,-2.1258479532163745,0.5576054170513913,-2.452702369959866,49.88824099722993,-2.1228131732840874,-1.0519606032625421,-3.81116189596799,-3.400627885503232,9.858513388734991,-10.37266543551862,1.2533733456448133,0.8944490612496151,1.6001785164666054,-0.007036011080332583,-0.3397691597414589,1.174719913819637,0.6587688519544475,-0.11336872883964244,0.146939058171745,1.3482594644505999,8.048270236995998,0.3976038781163435,1.4198060941828254,4.751662049861495,3.328670360110803,0.38240997229916895,0.11468144044321328,0.06565096952908586,0.03407202216066482,0.014958448753462602,001,t-00017,t-00002,r-00003,5,0,10,14,7,4,3,4,4,8,2,1,0,0,1.8,1.2,-1.4,0.2,9
m-00649,-0.3733625730994152,-0.2603816558941212,-0.6337442289935362,-0.3844552169898429,0.011092643890427835,-0.017611572791628186,0.0818497999384426,0.00565404739919975,-0.30802585410895655,-0.2980104647583871,-0.10159002770083109,0.6332610033856575,3.620295475530931,972.831288088642,469.0538750384734,16.906575869498308,15.52949369036627,25.746383502616165,24.60259926131118,5.667469990766391,8.33593413357956,-0.06796214219759926,-0.3938288704216684,2.420016928285626,-0.0019082794706063444,0.22918282548476465,-2.9538981224992304,-1.2314989227454598,0.5562940904893809,-0.41997229916897505,0.011092643890427835,44.53066328100952,1.625701754385962,25.71087565404741,29.844024315173893,-10.366897506925199,-2.4747491535857185,44.55401200369343,-0.3182902431517402,-0.11865497076023379,-0.19183287165281573,35.91992305324716,175.22635118497982,130.92486149584485,0.4524422899353635,-0.2712603878116348,-0.08432748538011725,-0.38639119729147453,39.84888273314865,-0.826663588796551,0.06533394890735611,0.4435734072022154,0.2943921206525082,-0.2658679593721147,0.03680978762696213,0.6056094182825487,-0.30716374269005886,-0.952466912896276,-0.23592489996922178,-0.07939212065250922,-0.3119883040935667,-0.04979532163742692,0.11066481994459837,0.7175900277008311,0.6724376731301943,-0.013988919667590027,-0.029362880886426586,-0.06426592797783932,0.04986149584487534,-0.014958448753462602,001,t-00017,t-00003,r-00003,1,0,29,6,5,1,6,3,7,13,1,2,0,0,1.8,1.2,-0.8,1.2,4
m-00650,0.5372468451831334,0.013748845798707388,0.5509956909818405,0.464301323484149,0.0729455216989843,0.08714681440443213,0.20910587873191755,-0.029449061249615265,0.40454432132964,0.33557294552169914,-0.042940443213296375,4.415766389658358,3.035911049553709,-1117.151502000616,-980.3484010464758,13.834158202523858,17.012760849492153,-16.921151123422597,-14.977606955986454,-17.49097414589104,-37.24561557402278,0.029910741766697474,0.8076069559864567,1.143984302862417,0.016708217913204093,0.5765266235764851,2.9744798399507544,1.1652785472453062,1.2184176669744538,0.09223915050784856,0.0729455216989843,-26.497796244998405,-51.573259464450594,-67.18785010772545,27.451371191135728,14.081143428747303,2.3735287780855643,-26.593634964604433,3.3292767005232378,1.9597045244690674,1.3489719913819642,-3.994110495537093,35.439975377039076,-5.32978301015693,2.3164312096029542,0.6938596491228071,3.376635887965528,1.2491351184979997,-1.6110156971375886,2.704390581717452,0.3812880886426592,0.6607232994767623,-0.4474869190520158,0.23376269621421986,0.5950123114804555,0.09982148353339515,0.5384749153585716,-0.9565589412126809,0.9853847337642354,0.45759002770083124,-5.446154201292706,-0.3511234225915666,-1.6877885503231764,-6.110295475530933,-4.44702216066482,-0.5475069252077562,-0.17827793167128347,-0.11101108033240997,-0.03792705447830101,-0.029339796860572483,001,t-00017,t-00004,r-00006,1,0,15,4,3,0,8,3,7,8,0,2,0,0,1.0,1.2,-2.0,0.2,4
m-00651,0.6144475223145585,0.20827331486611267,0.8227208371806711,0.5961126500461681,0.018334872268390277,0.03253616497383811,0.19183133271775932,-0.050160049245921816,0.5644207448445675,0.5371200369344413,0.02907987072945513,-2.359807633117882,-8.507717759310557,-2770.3374192059096,-1418.1195506309634,-13.886745152354587,-13.599199753770385,-68.26899353647276,-68.67309941520467,-26.670663281009542,-41.607611572791626,0.0013068636503538733,-0.20326100338565722,-6.684892274546013,-0.13926592797783988,0.2774930747922438,2.6269205909510616,1.2712034472145275,-0.7406471221914438,0.06500461680517075,0.018334872268390277,-129.1139012003693,-58.67628808864265,-87.96463219452139,-55.119301323484144,12.238691905201591,4.766819021237303,-129.1464373653432,-1.7393536472760862,-2.9458156355801783,1.1773699599876886,-68.23150661742076,-535.7064035087722,-334.2661665127732,-2.099375192366881,0.46337026777469936,1.2001231148045552,0.12066481994459788,-77.40056478916588,10.611314250538625,-1.9270390889504474,-0.9974699907663895,-1.4117266851338872,-0.7126038781163438,0.19729147429978452,-0.8702646968297939,-1.4066343490304711,-0.2442874730686365,-0.3107525392428441,-2.750761772853186,-5.125432440751001,-0.47181748230224685,-1.7078947368421051,-5.7223176361957515,-4.0430932594644515,-0.7116004924592183,-0.13961218836565098,-0.09639889196675899,-0.028254847645429362,-0.014958448753462602,001,t-00017,t-00005,r-00011,3,1,18,13,9,2,4,4,19,12,0,3,0,0,0.6,1.2,1.2,0.6,3
m-00652,-0.32378885811018776,-0.22498614958448754,-0.5487750076946752,-0.46000307787011385,0.13621421975992612,0.1364173591874423,0.10677900892582337,0.016688211757463836,-0.2556486611265005,-0.36447599261311175,-0.11371298861188062,-1.1821729763003992,-3.9175453985841786,-1571.2964850723297,-666.8922453062482,-9.30698984302862,-10.837149892274542,-36.90544629116652,-38.27995383194829,-15.274372114496767,-22.069285934133575,-0.15109941520467832,-1.047226839027393,-3.938758079409049,-0.2910080024622962,0.037522314558325595,-3.601971375807941,-1.6982656201908275,0.05504601415820265,-0.07154662973222532,0.13621421975992612,-72.70876115727918,-29.435400123114803,-38.24575561711298,-20.319273622653114,-14.081762080640189,-4.161762080640196,-72.8451785164666,0.5300677131425053,0.6854739919975383,-0.13480609418282552,-37.258474915358555,-221.19468144044313,-130.16588180978763,-1.2387396121883658,-0.4422022160664818,-0.5297076023391816,-0.12357956294244432,-60.77331486611263,-5.273065558633431,2.351491228070176,2.0652893197907045,1.2697399199753776,0.9542843951985225,0.12746691289627582,0.8668144044321329,1.8371852877808559,0.19188057863958147,0.7849569098184058,2.379955370883349,-2.2748168667282247,0.11086642043705756,-0.9696583564173592,-3.37470298553401,-2.4364912280701754,-0.34183441058787317,-0.07242843951985226,-0.04403816558941212,-0.013431825176977533,-0.014958448753462602,001,t-00017,t-00006,r-00001,2,0,26,5,10,1,8,2,8,5,1,0,0,0,1.2,1.2,0.4,0.0,5
m-00653,-0.3474730686365035,0.24399661434287473,-0.10347645429362884,-0.25937519236688195,-0.08809787626962143,-0.10493074792243764,0.03230840258541085,0.006700523237919356,-0.2640118497999384,-0.18086195752539241,0.2164110495537088,0.24783317943982697,-0.10787934749153494,-232.29828100954137,137.13247306863673,-1.1307833179439726,-0.07152046783624932,-18.108144044321325,-19.844501385041546,0.9108648815020004,9.836729763004001,0.13175346260387816,1.682043705755618,0.4294336718990488,0.5437488457987071,-0.06901662049861501,-0.3761803631886733,-0.29845029239766047,0.057541089566020553,0.19808402585410903,-0.08809787626962143,-10.65326254232071,20.57895198522623,1.7741674361342064,-17.801975992613094,5.485552477685446,-1.2939827639273622,-10.538738073253299,0.6022745460141586,0.10254078177900894,0.5157386888273314,10.289741458910466,130.5067743921206,81.28922437673126,1.6600292397660823,-0.24986303477993219,1.8308956602031399,1.0432625423207136,-8.153842720837162,-1.5034287473068648,-0.6316974453678057,-0.20881963681132693,-0.28522776238842673,-0.4485841797476149,0.10211449676823653,-0.3113758079409045,0.3255093875038484,-0.15876731301939068,0.4778070175438593,-0.9483887349953828,-5.415041551246539,-0.016103416435826357,1.1782548476454293,3.6738227146814406,2.4779778393351806,0.18933518005540168,0.13240997229916898,0.06592797783933518,0.06565096952908588,0.0008310249307479228,001,t-00017,t-00007,r-00001,2,2,11,17,3,9,7,4,10,13,0,2,0,0,1.2,1.2,-0.2,0.6,11
m-00654,-0.47749153585718673,0.08271929824561405,-0.39477223761157276,-0.45044321329639875,-0.027048322560787933,-0.04124961526623576,-0.25539704524469065,0.02082025238534934,-0.3821894429055093,-0.3492186826715912,0.04202554632194531,1.890987996306556,6.686089566020317,1382.2752539242838,719.7212188365652,21.748933518005543,22.244173591874436,25.693434903047105,25.731637426900598,12.463913511849803,23.784686057248386,0.11782333025546321,1.1726361957525393,6.994467528470299,0.2804524469067406,0.19540012311480456,-0.9470098491843643,-0.5032656201908275,-0.1321117266851344,0.19048014773776545,-0.027048322560787933,63.90292089873808,17.624856879039704,19.80118805786395,37.58650046168054,7.430040012311494,-4.112794706063403,63.94417051400433,0.05728070175438693,0.683710372422284,-0.6186272699292087,51.438434903047096,346.39770852570024,213.44271929824566,2.8434626038781174,-0.5931255771006464,-0.26763465681748255,0.4268267159125889,51.81655894121269,-6.181154201292704,-0.30585257002154265,-0.22068636503539513,-0.5835472453062476,0.02990766389658317,0.24778701138811948,-0.3456525084641425,0.1862203755001537,-0.9210172360726376,0.07402431517389974,-1.6836103416435815,-5.10534626038781,-0.2220406278855032,1.1167590027700833,3.052936288088642,1.9196952908587261,0.0855493998153278,0.13322253000923362,0.08976915974145891,0.0584118190212373,-0.014958448753462602,001,t-00017,t-00008,r-00009,4,0,22,7,5,1,4,2,10,12,2,2,0,0,1.8,1.2,-2.0,-2.0,12
m-00655,0.7731979070483226,0.05681902123730387,0.8300169282856265,0.5977239150507848,0.17547399199753771,0.2217697753154817,0.11820406278855031,0.08515851031086487,0.6513039396737459,0.47634456755924903,-0.04650492459218222,0.24274853801169627,-6.330140043090184,-174.55256078793423,251.1751154201292,0.23126962142197627,2.6569128962757844,-10.998454909202835,-7.860904893813489,0.8647630040012315,6.247830101569715,-0.06765974145891046,0.9106955986457375,-7.866677439212062,0.7393721144967679,0.1851231148045553,2.5048184056632805,0.9501969836872883,-0.7209115112342257,-0.013256386580486335,0.17547399199753771,13.364210526315787,28.435144659895354,26.717885503231766,-30.016535857186813,15.669826100338557,5.451223453370268,13.142440751000336,-0.5201000307787012,-0.9741935980301633,0.42121268082486907,-6.331786703601093,-114.8914419821484,-64.45009695290858,-0.24085257002154403,0.6592597722376119,1.0532025238534934,0.053519544475223,-11.228490304709126,9.664516774392121,0.4852339181286549,-0.07687750076946726,0.7863157894736844,-0.4775407817790088,0.17645891043397974,0.6800000000000003,1.0132917820867955,0.19111111111111123,-0.05104185903354885,-0.5568790397045245,2.9291351184980012,0.17830255463219452,0.9806555863342569,3.41982917820868,2.4350415512465378,0.34083564173591874,0.08028624192059094,0.019667590027700826,0.045660203139427515,0.014958448753462602,001,t-00017,t-00009,r-00014,3,1,12,20,5,9,2,9,11,4,3,1,0,0,0.2,1.2,-0.2,-0.4,4
m-00656,0.5176746691289629,0.34259464450600174,0.8602693136349646,0.4874715297014466,0.030203139427516148,0.057825484764542925,0.2370236995998769,-0.0056663588796552755,0.40975869498307166,0.3645440135426284,0.1422943982763927,1.7388027085257003,5.475840258541089,617.026649738381,327.5003616497383,18.480470914127416,21.97318097876269,15.310409356725144,18.115718682671588,2.279212065250843,7.32776546629732,0.13612988611880578,1.5371298861188047,3.644490612496152,2.012963988919668,0.39657586949830725,3.4853693444136646,1.1433594952293011,0.7704996922129888,0.20365650969529078,0.030203139427516148,59.4492274546014,12.469879963065559,14.313588796552779,22.30443059402892,23.907288396429664,4.010835641735918,59.39140196983685,2.9870590951061864,2.0932779316712837,0.8645521698984304,35.16472606955987,172.66121114188977,94.79897814712226,0.9750169282856269,0.3370544783010155,1.5067697753154805,2.941872883964297,39.436221914435215,7.895892582333025,2.223901200369345,1.4087980917205294,0.4991351184979991,1.208987380732533,0.515778701138812,0.5660741766697447,1.552397660818713,-0.13744536780547856,0.2814312096029546,0.7799646044936903,-1.8422314558325656,0.09689135118497998,0.3131578947368422,1.284903047091413,0.9646814404432137,0.24099722991689754,0.058725761772853186,0.029085872576177285,0.03407202216066482,-0.004432132963988918,001,t-00017,t-00010,r-00014,1,2,11,17,3,10,5,4,17,16,0,0,0,0,1.0,1.2,0.6,1.2,2
m-00657,1.4779316712834718,1.2364819944598338,2.7144136657433053,1.4198553401046474,0.05807633117882424,0.06100954139735302,0.12973684210526315,-0.014062788550323172,1.2510864881502002,1.202986457371499,0.9369941520467835,9.60583410280086,10.870360110803325,-543.5948553401042,-286.45204986149594,23.30057094490611,32.21646814404432,-27.660843336411215,-20.31674207448446,-4.343513388734992,-0.40992767005232333,0.8469735303170207,7.900672514619883,0.9995829485995699,7.07657433056325,0.7913804247460756,9.813414896891352,3.7961788242536167,1.1414856879039703,0.8351846722068329,0.05807633117882424,48.213104032009866,-5.387002154509085,-51.25711757463834,-8.33381194213603,109.71855647891658,18.584173591874425,48.15209449061244,10.223447214527546,5.8134641428131735,4.367805478608802,34.81373345644814,244.2051061865189,9.609687596183385,7.8384010464758385,4.6027746999076635,6.858961218836566,7.53868728839643,45.972796244998435,33.74713911972914,1.586968297937827,1.2507402277623885,-0.3645167743921208,0.977828562634657,0.9736565096952907,0.14103570329332116,2.5999199753770386,-0.2689704524469067,2.5910526315789477,-0.49453678054786127,-7.31447214527547,0.048733456448137896,0.20504155124653733,0.9323176361957524,0.7368328716528161,-0.10905817174515237,0.018984302862419204,0.015235457063711908,-0.011209602954755305,0.014958448753462602,001,t-00017,t-00011,r-00008,0,1,4,13,1,6,3,6,13,13,2,2,0,0,0.4,1.2,1.6,0.8,-6
m-00658,-0.7386088027085255,-0.25326408125577105,-0.9918728839642965,-0.7991566635887964,0.060547860880270865,0.07262080640196987,0.05456140350877195,-0.017313019390581722,-0.4683273314866111,-0.5259281317328407,-0.20669667590027702,-2.805495537088335,2.531992920898741,1172.438870421668,674.9223130193906,-2.7919636811326427,-4.918530317020604,24.784702985534015,23.433291782086805,13.552240689442907,23.639112034472152,-0.1323396429670667,-1.6424315173899657,3.4385364727608465,-0.6781748230224682,-0.3168097876269621,-3.1853324099723004,-1.3213404124345949,0.23918436441982166,0.023205601723607305,0.060547860880270865,37.13295013850416,26.259756848261002,48.758985841797475,19.585044629116684,-31.25911049553708,-5.817456140350876,37.0603293321022,-2.425184672206832,-0.9087596183441053,-1.5030086180363185,20.809595260080037,99.28914281317336,101.70459679901506,-1.9501261926746687,-1.050270852570021,-2.296226531240381,-1.7997860880270848,14.152959372114509,-12.022396121883656,0.12269929208987418,0.11681594336719003,0.3907463835026162,-0.034273622653123725,-0.2337734687596183,0.586409664512158,0.2911203447214532,0.8029901508156356,-0.4307371498922745,0.6644459833795013,2.982719298245614,0.05234841489689137,0.780470914127424,3.4044321329639895,2.695013850415513,0.23573407202216068,0.07936288088642661,0.0760387811634349,0.018282548476454295,-0.014958448753462602,001,t-00017,t-00012,r-00012,0,1,21,13,11,8,7,4,8,8,1,2,0,0,1.0,1.2,1.0,0.4,3
m-00659,0.10242228377962453,-0.210855647891659,-0.10843336411203433,0.05318867343798091,0.049233610341643586,0.05817790089258233,0.33407510003077867,0.028387196060326247,0.26258571868267155,0.21588827331486618,-0.14002631578947372,0.09249153585718622,5.115677131425053,304.5833040935671,-281.3489012003693,6.419190520160052,6.516337334564491,16.862660818713465,14.403976608187142,-1.1124499846106448,-10.971012619267473,-0.12763157894736843,-0.5550784856879037,5.35483379501385,-0.5169390581717459,-0.6113465681748231,1.5613034779932287,0.2820991074176671,0.48376946752847017,-0.08324715297014469,0.049233610341643586,5.750663281009526,-37.48568328716529,-28.67664358264082,44.569595260080014,-9.288659587565409,1.0293059402893194,5.692485380116953,1.0921514312096037,0.6982363804247463,0.3866266543551861,16.253042474607575,85.5127793167127,26.496352723915106,-0.48585872576177247,-0.7052600800246228,-0.4199784549092027,-0.9555801785164666,31.17350877192983,-0.806711295783319,0.5723191751308097,0.6840550938750384,0.3716235764850719,0.2404432132963988,-0.03974761465066164,-0.08060787934749154,-0.8140335487842418,-0.031318867343798025,-0.15233148661126494,0.3230116959064322,-1.9378947368421067,-0.16582333025546317,-1.3530470914127424,-4.451385041551247,-3.114265927977839,-0.4403047091412743,-0.14958448753462605,-0.1146814404432133,-0.019944598337950138,-0.014958448753462602,001,t-00017,t-00013,r-00001,1,0,21,8,4,2,6,3,6,6,0,1,0,0,0.8,1.2,-1.0,0.2,5
m-00660,-0.6161064943059403,-0.29137426900584795,-0.9074807633117883,-0.582199138196368,-0.033907356109572184,-0.0450831024930748,-0.47787319175130816,0.07184056632810096,-0.6232389966143429,-0.5858071714373653,-0.2624593721144967,-6.597080640196983,-16.554824561403507,-1691.0764558325636,-378.4106725146197,-46.27866728224068,-53.33444752231456,-41.9934133579563,-50.46056478916589,-8.398322560787934,-12.063678054786088,-0.2692785472453063,-2.5239796860572477,-15.037773160972606,-2.0668590335487846,0.0819790704832255,-5.88658971991382,-1.7836041859033551,-1.1510023084025858,-0.45495383194829175,-0.033907356109572184,-153.35954293628805,13.438110187750075,-15.69670667897814,-103.25131271160356,-35.86580794090488,-6.7885918744229,-153.31445983379496,-4.97099107417667,-2.131948291782087,-2.813451831332718,-89.3916620498615,-571.3272791628193,-321.56140043090187,-5.393528778085566,-0.6756463527239149,-3.4487673130193905,-2.441972914742998,-108.53802400738688,-7.184108956602031,-3.74938596491228,-2.7777116035703293,-1.6109387503847343,-1.6088473376423518,-0.5295998768851955,-1.3610357032933214,-2.8034718374884586,-1.1368975069252079,-1.01297783933518,-3.551371191135734,-6.970807940904892,0.018530317020621755,0.5156509695290857,2.240858725761773,1.7090027700831028,0.2984764542936288,0.0742382271468144,0.03601108033240997,0.023268698060941832,0.014958448753462602,001,t-00017,t-00014,r-00002,3,1,13,18,8,5,8,6,7,5,0,0,0,0,0.6,1.2,-2.0,-1.6,5
m-00661,0.18975223145583245,-0.43321637426900583,-0.24346414281317313,0.17348568790397045,0.016266543551862113,0.05627577716220376,-0.8759156663588796,-0.0029993844259772195,-0.04951554324407509,-0.09613357956294247,-0.24983610341643578,-5.389667590027701,-12.56772545398584,-2501.6774499846106,-859.8770036934441,-62.08662357648507,-71.57656355801785,-63.17638196368112,-74.15308710372423,-14.513465681748231,-22.05773314866112,-0.2120740227762388,-2.7713804247460754,-8.673160972606954,-2.685415512465374,-0.5745891043397968,-1.297517697753155,0.1091043397968603,-1.6847954755309331,0.005500153893505666,0.016266543551862113,-211.76817943982758,-21.68719606032626,-66.16333948907356,-109.27433056325023,-38.84007079101263,-3.6547476146506632,-211.8244552169898,-4.568388734995384,-2.8252616189596798,-1.7637273007079104,-119.17794244382887,-534.487945521699,-270.68809479839945,-4.518004001231149,-1.0549107417666972,-4.703051708217913,-2.9125561711295775,-132.437622345337,-8.21693136349646,-5.964467528470298,-3.939775315481686,-2.6015189289012,-2.737614650661742,-0.625333948907356,-1.7434779932286855,-4.956692828562634,-1.0795044629116648,-2.6351123422591565,-3.906434287473068,-8.700984918436443,-0.37795167743921204,0.049132040627885565,-0.37775623268698055,-0.4055678670360111,-0.2338781163434903,-0.02637119113573406,-0.0036565096952908514,-0.0077562326869806105,-0.014958448753462602,001,t-00017,t-00018,r-00006,2,1,17,9,3,1,9,5,6,9,0,4,0,0,0.8,1.2,0.4,-1.8,2
m-00662,-0.20836565096952914,0.002843951985226273,-0.20552169898430284,-0.15020006155740226,-0.058165589412126815,-0.07145737149892276,0.2043367189904586,-0.04309172052939366,-0.2268702677746999,-0.1704504462911665,0.12380640196983685,1.740283164050477,5.911401969836872,1117.3461495844876,473.9089258233303,15.482880886426592,18.26391043397968,29.442833179439827,34.69692366882118,8.541655894121266,15.125595567867034,0.11925946445060015,1.158721144967682,5.938131732840873,-0.3165435518621116,0.21435364727608486,-0.7593367189904584,-0.041251154201292606,0.3920100030778707,0.08882733148661132,-0.058165589412126815,79.42522314558327,19.069298245614036,31.271694367497687,35.98764696829794,12.941766697445374,-0.8082194521391199,79.49668051708218,2.4157217605417056,2.2438673437980907,0.18773622653124022,34.674895352416144,241.703464142813,131.1454832256079,1.2341043397968599,0.3834872268390275,0.9183656509695293,0.9532763927362268,39.877677746999055,0.7317743921206512,1.3725654047399205,0.8945521698984301,0.7229347491535861,0.545461680517082,0.10416897506925205,0.7981255771006466,1.8026638965835637,0.4348214835333949,1.1225807940904897,2.2456325023084025,4.295632502308401,0.09121883656509694,0.3250692520775624,0.8188365650969527,0.48753462603878084,0.24501385041551244,0.06952908587257617,0.0389196675900277,0.015650969529085873,0.014958448753462602,001,t-00017,t-00020,r-00002,0,1,14,16,4,7,2,7,3,8,0,2,0,0,1.2,1.2,-1.0,1.0,1
